Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics
1,0.3,1,77.61671090126038,94.44868508433588,366,0,"[0.06615304946899414, 0.0740971565246582, 0.06256294250488281, 0.06093883514404297, 0.06383299827575684, 0.07755804061889648, 0.06315994262695312, 0.06467509269714355, 0.06621122360229492, 0.06202888488769531, 0.0611720085144043, 0.0649418830871582, 0.06152606010437012, 0.06118607521057129, 0.0623781681060791, 0.061688899993896484, 0.06255197525024414, 0.061511993408203125, 0.06179189682006836, 0.06144905090332031, 0.0612490177154541, 0.06543803215026855, 0.0632791519165039, 0.061701059341430664, 0.06117510795593262, 0.0628061294555664, 0.064849853515625, 0.062139272689819336, 0.06248211860656738, 0.06298017501831055, 0.06173110008239746, 0.06069779396057129, 0.062371253967285156, 0.0625619888305664, 0.06229805946350098, 0.06452584266662598, 0.0654897689819336, 0.06062006950378418, 0.06103801727294922, 0.060095787048339844, 0.06025290489196777, 0.060777902603149414, 0.061547040939331055, 0.06114482879638672, 0.0627140998840332, 0.0616152286529541, 0.061676025390625, 0.06250596046447754, 0.061476945877075195, 0.06100296974182129, 0.06220889091491699, 0.06161618232727051, 0.061402082443237305, 0.061131954193115234, 0.06286883354187012, 0.06265497207641602, 0.06329488754272461, 0.06345796585083008, 0.06713509559631348, 0.06284379959106445, 0.06170010566711426, 0.06231093406677246, 0.060881853103637695, 0.06444501876831055, 0.06148099899291992, 0.06162095069885254, 0.0614628791809082, 0.064697265625, 0.06905198097229004, 0.06717395782470703, 0.06368184089660645, 0.061608076095581055, 0.06210684776306152, 0.06305718421936035, 0.06254410743713379, 0.06128883361816406, 0.06130814552307129, 0.061203956604003906, 0.06130671501159668, 0.061736106872558594, 0.06333780288696289, 0.06028604507446289, 0.060318946838378906, 0.062124013900756836, 0.07648706436157227, 0.06244492530822754, 0.062319040298461914, 0.06291007995605469, 0.06215023994445801, 0.06317305564880371, 0.06305217742919922, 0.06226396560668945, 0.06209278106689453, 0.06112313270568848, 0.06358504295349121, 0.06145596504211426, 0.061930179595947266, 0.06210899353027344, 0.06147480010986328, 0.0630950927734375, 0.06148195266723633, 0.06281709671020508, 0.06273007392883301, 0.06069302558898926, 0.06143808364868164, 0.06391191482543945, 0.06286096572875977, 0.061421871185302734, 0.060838937759399414, 0.061482906341552734, 0.0613558292388916, 0.06213021278381348, 0.06254076957702637, 0.06157994270324707, 0.06081199645996094, 0.06142306327819824, 0.06147503852844238, 0.06355404853820801, 0.060723066329956055, 0.061697959899902344, 0.06127309799194336, 0.06148195266723633, 0.06101584434509277, 0.06101393699645996, 0.06348013877868652, 0.06267595291137695, 0.06161808967590332, 0.062355995178222656, 0.06592702865600586, 0.06198382377624512, 0.06116914749145508, 0.061495065689086914, 0.06186318397521973, 0.0623631477355957, 0.06345391273498535, 0.06472301483154297, 0.061200857162475586, 0.06178474426269531, 0.06008100509643555, 0.060504913330078125, 0.06351709365844727, 0.0645749568939209, 0.06160712242126465, 0.06400585174560547, 0.06478714942932129, 0.06377172470092773, 0.06263208389282227, 0.06042027473449707, 0.061303138732910156, 0.06222271919250488, 0.06124067306518555, 0.06388306617736816, 0.06172585487365723, 0.062090158462524414, 0.06223416328430176, 0.06497597694396973, 0.06145787239074707, 0.061052799224853516, 0.06276988983154297, 0.06238603591918945, 0.06170797348022461, 0.06300020217895508, 0.062337636947631836, 0.0639340877532959, 0.0624542236328125, 0.06187176704406738, 0.06415891647338867, 0.06152606010437012, 0.06206512451171875, 0.06185483932495117, 0.061382293701171875, 0.06191372871398926, 0.06162881851196289, 0.06200599670410156, 0.06156301498413086, 0.059311866760253906, 0.06281495094299316, 0.06584286689758301, 0.06161785125732422, 0.06171107292175293, 0.0617218017578125, 0.06128287315368652, 0.0627598762512207, 0.0643153190612793, 0.06009078025817871, 0.060115814208984375, 0.061800241470336914, 0.061120033264160156, 0.06269311904907227, 0.0642080307006836, 0.06138420104980469, 0.062024831771850586, 0.06215071678161621, 0.07522892951965332, 0.061408042907714844, 0.06227517127990723, 0.06124401092529297, 0.0635221004486084, 0.06357979774475098, 0.06213688850402832, 0.0629880428314209, 0.06458497047424316, 0.06120896339416504, 0.06253385543823242, 0.06815481185913086, 0.06372189521789551, 0.060359954833984375, 0.06703376770019531, 0.06435298919677734, 0.06099820137023926, 0.06211996078491211, 0.06511592864990234, 0.06295609474182129, 0.06405305862426758, 0.06138110160827637, 0.0633687973022461, 0.06178092956542969, 0.0634300708770752, 0.0614931583404541, 0.06265592575073242, 0.06484007835388184, 0.06197977066040039, 0.06265497207641602, 0.06099104881286621, 0.06172513961791992, 0.061109066009521484, 0.06177473068237305, 0.06270813941955566, 0.06077003479003906, 0.06158900260925293, 0.061421871185302734, 0.06166982650756836, 0.060719966888427734, 0.06093597412109375, 0.06424188613891602, 0.061389923095703125, 0.061096906661987305, 0.0630331039428711, 0.0610661506652832, 0.06281399726867676, 0.0623927116394043, 0.06455802917480469, 0.06251311302185059, 0.06130480766296387, 0.06220412254333496, 0.06449484825134277, 0.06087684631347656, 0.061940908432006836, 0.06250119209289551, 0.06123495101928711, 0.062185049057006836, 0.06361794471740723, 0.06255006790161133, 0.06206107139587402, 0.06558394432067871, 0.06269693374633789, 0.06073594093322754, 0.062016963958740234, 0.062203168869018555, 0.06310391426086426, 0.06242823600769043, 0.06299495697021484, 0.0615079402923584, 0.06465673446655273, 0.06251788139343262, 0.06252503395080566, 0.0643310546875, 0.060999155044555664, 0.0614008903503418, 0.061151981353759766, 0.06125593185424805, 0.06224203109741211, 0.061421871185302734, 0.06218695640563965, 0.06164813041687012, 0.06077313423156738, 0.06257820129394531, 0.06178021430969238, 0.05849599838256836, 0.06448912620544434, 0.06495904922485352, 0.06160926818847656, 0.06248211860656738, 0.06589794158935547, 0.06534028053283691, 0.061682939529418945, 0.06233692169189453, 0.06132698059082031, 0.06260108947753906, 0.06235074996948242, 0.06387877464294434, 0.06176280975341797, 0.06240200996398926, 0.0637521743774414, 0.06358981132507324, 0.062364816665649414, 0.062493085861206055, 0.06202387809753418, 0.06598496437072754, 0.06124424934387207, 0.0612032413482666, 0.06366395950317383, 0.06506872177124023, 0.0621790885925293, 0.0747981071472168, 0.06401324272155762, 0.06172013282775879, 0.06243419647216797, 0.0640261173248291, 0.06000185012817383, 0.06300592422485352, 0.06485390663146973, 0.06338310241699219, 0.06042194366455078, 0.06115603446960449, 0.06224393844604492, 0.06232500076293945, 0.0644528865814209, 0.06482720375061035, 0.06085014343261719, 0.06239199638366699, 0.06481719017028809, 0.06337714195251465, 0.061164140701293945, 0.061515092849731445, 0.061096906661987305, 0.06463837623596191, 0.0633847713470459, 0.06107902526855469, 0.06171393394470215, 0.06629586219787598, 0.07193922996520996, 0.0679469108581543, 0.06699275970458984, 0.06639575958251953, 0.06395411491394043, 0.06272268295288086, 0.06436681747436523, 0.06278800964355469, 0.06222200393676758, 0.06148123741149902, 0.06110215187072754, 0.06218314170837402, 0.0631859302520752, 0.062151193618774414, 0.061841726303100586, 0.062255144119262695, 0.06140494346618652, 0.06362485885620117, 0.06906890869140625, 0.0623929500579834, 0.06415605545043945, 0.061428070068359375, 0.06157827377319336, 0.061093807220458984, 0.06318306922912598, 0.0608220100402832, 0.06088900566101074, 0.06119203567504883, 0.06598401069641113, 0.061395883560180664, 0.06163811683654785, 0.062333106994628906, 0.06171393394470215]"
2,0.3,1,34.80748796463013,95.90271055820844,158,0,"[0.06729602813720703, 0.06397008895874023, 0.06272101402282715, 0.07460403442382812, 0.06763386726379395, 0.06277084350585938, 0.07346725463867188, 0.06351375579833984, 0.061104774475097656, 0.06996989250183105, 0.06222200393676758, 0.06160306930541992, 0.06409907341003418, 0.07382011413574219, 0.06418085098266602, 0.062376976013183594, 0.06253433227539062, 0.062103986740112305, 0.06165885925292969, 0.06644797325134277, 0.06345391273498535, 0.06209993362426758, 0.06224703788757324, 0.061829328536987305, 0.06339669227600098, 0.06178617477416992, 0.06441187858581543, 0.06250309944152832, 0.06170296669006348, 0.06198000907897949, 0.061940908432006836, 0.06315803527832031, 0.06568765640258789, 0.06377315521240234, 0.06612396240234375, 0.06286478042602539, 0.0648961067199707, 0.06357812881469727, 0.0627751350402832, 0.09001898765563965, 0.07052111625671387, 0.06625509262084961, 0.08538389205932617, 0.06690478324890137, 0.07571792602539062, 0.0690162181854248, 0.08051609992980957, 0.0690009593963623, 0.0977630615234375, 0.07807517051696777, 0.07129430770874023, 0.07556796073913574, 0.07392311096191406, 0.07449984550476074, 0.0841977596282959, 0.06942224502563477, 0.0681002140045166, 0.0709528923034668, 0.0664520263671875, 0.09697413444519043, 0.07315993309020996, 0.07470703125, 0.06552004814147949, 0.06683897972106934, 0.06598019599914551, 0.06746292114257812, 0.0785677433013916, 0.06384086608886719, 0.06519889831542969, 0.06884598731994629, 0.06290197372436523, 0.06705999374389648, 0.06535911560058594, 0.060418128967285156, 0.06887316703796387, 0.06296300888061523, 0.06322097778320312, 0.06444787979125977, 0.07962417602539062, 0.06131315231323242, 0.06249237060546875, 0.06102776527404785, 0.0629739761352539, 0.06433510780334473, 0.06398510932922363, 0.06180405616760254, 0.062448740005493164, 0.06560611724853516, 0.0628659725189209, 0.06162881851196289, 0.061836957931518555, 0.0666050910949707, 0.06506705284118652, 0.06179499626159668, 0.06268811225891113, 0.06463837623596191, 0.06287312507629395, 0.06194901466369629, 0.06243586540222168, 0.06154608726501465, 0.06236600875854492, 0.0636739730834961, 0.0644230842590332, 0.06311583518981934, 0.06261777877807617, 0.06263089179992676, 0.0647280216217041, 0.06665277481079102, 0.06522202491760254, 0.06271600723266602, 0.06507110595703125, 0.07048416137695312, 0.06145906448364258, 0.06571698188781738, 0.06637310981750488, 0.0644998550415039, 0.06278085708618164, 0.06141066551208496, 0.06237387657165527, 0.06196308135986328, 0.0615689754486084, 0.06536388397216797, 0.06372499465942383, 0.06426000595092773, 0.06311774253845215, 0.09147810935974121, 0.0695030689239502, 0.06456589698791504, 0.06310796737670898, 0.06129121780395508, 0.06234884262084961, 0.06405782699584961, 0.06278395652770996, 0.0631399154663086, 0.06309080123901367, 0.0678110122680664, 0.06159615516662598, 0.06709885597229004, 0.06387591361999512, 0.06462526321411133, 0.06348276138305664, 0.06304597854614258, 0.0609588623046875, 0.06452679634094238, 0.06244683265686035, 0.06359004974365234, 0.06580877304077148, 0.06256484985351562, 0.06390714645385742, 0.06197094917297363, 0.061569929122924805, 0.06471896171569824, 0.06489801406860352, 0.06198596954345703, 0.06358599662780762, 0.0637519359588623]"
3,0.3,1,59.27155017852783,86.83868283823037,273,0,"[0.06905794143676758, 0.06457090377807617, 0.06482911109924316, 0.06599593162536621, 0.07533097267150879, 0.06507110595703125, 0.06484627723693848, 0.07679104804992676, 0.06487464904785156, 0.06711912155151367, 0.06318426132202148, 0.07975196838378906, 0.06670117378234863, 0.06508302688598633, 0.06403088569641113, 0.07557511329650879, 0.06296610832214355, 0.06490969657897949, 0.06412696838378906, 0.07633590698242188, 0.06575894355773926, 0.06585288047790527, 0.06371188163757324, 0.06550788879394531, 0.06437182426452637, 0.06381607055664062, 0.06462693214416504, 0.06562519073486328, 0.06360387802124023, 0.06480789184570312, 0.0653228759765625, 0.06656002998352051, 0.06526803970336914, 0.06762290000915527, 0.06441187858581543, 0.06360030174255371, 0.06447577476501465, 0.06734776496887207, 0.06579303741455078, 0.06597781181335449, 0.06448888778686523, 0.06772899627685547, 0.06587600708007812, 0.06948614120483398, 0.06568217277526855, 0.06577110290527344, 0.06595611572265625, 0.06427431106567383, 0.06429791450500488, 0.0658562183380127, 0.06408810615539551, 0.06518101692199707, 0.06631994247436523, 0.06618714332580566, 0.06486082077026367, 0.06592583656311035, 0.0663752555847168, 0.0645298957824707, 0.06573104858398438, 0.06366586685180664, 0.06254982948303223, 0.06537389755249023, 0.06656002998352051, 0.06413793563842773, 0.06484413146972656, 0.06896615028381348, 0.06451892852783203, 0.06554174423217773, 0.06523609161376953, 0.06540083885192871, 0.06535482406616211, 0.06518220901489258, 0.06555414199829102, 0.06418299674987793, 0.06477689743041992, 0.0653219223022461, 0.06521296501159668, 0.06546711921691895, 0.06574892997741699, 0.06469416618347168, 0.06406807899475098, 0.06470608711242676, 0.06509685516357422, 0.0648958683013916, 0.06532907485961914, 0.06496906280517578, 0.06437206268310547, 0.0659339427947998, 0.06499814987182617, 0.06446409225463867, 0.06482100486755371, 0.06258511543273926, 0.0646812915802002, 0.06409311294555664, 0.06448984146118164, 0.06530284881591797, 0.06612610816955566, 0.06496500968933105, 0.06512904167175293, 0.06574487686157227, 0.06527304649353027, 0.06428122520446777, 0.06394290924072266, 0.06372499465942383, 0.06331801414489746, 0.06541299819946289, 0.06459403038024902, 0.06451892852783203, 0.06545686721801758, 0.06490206718444824, 0.06411218643188477, 0.06380295753479004, 0.06581306457519531, 0.06498193740844727, 0.0652310848236084, 0.06518888473510742, 0.06360912322998047, 0.06457185745239258, 0.06521177291870117, 0.06588482856750488, 0.06523895263671875, 0.06507396697998047, 0.06588006019592285, 0.06226396560668945, 0.06487798690795898, 0.06548595428466797, 0.06560516357421875, 0.06463813781738281, 0.06550002098083496, 0.06368088722229004, 0.0640261173248291, 0.06566095352172852, 0.06447196006774902, 0.06318378448486328, 0.06412506103515625, 0.06456708908081055, 0.06511092185974121, 0.06553316116333008, 0.0651400089263916, 0.06454300880432129, 0.06478595733642578, 0.06570672988891602, 0.06412100791931152, 0.06447792053222656, 0.06631207466125488, 0.0647118091583252, 0.06662988662719727, 0.06446981430053711, 0.06378483772277832, 0.06463623046875, 0.06476712226867676, 0.06442618370056152, 0.06490612030029297, 0.06472301483154297, 0.0629727840423584, 0.0642240047454834, 0.06406903266906738, 0.06574678421020508, 0.06458282470703125, 0.06434392929077148, 0.0637052059173584, 0.06557083129882812, 0.06809496879577637, 0.06663012504577637, 0.06626725196838379, 0.06444907188415527, 0.0651707649230957, 0.0791330337524414, 0.06486701965332031, 0.06625819206237793, 0.06915712356567383, 0.06597590446472168, 0.06550407409667969, 0.06331491470336914, 0.06548810005187988, 0.06389403343200684, 0.0645148754119873, 0.0652627944946289, 0.06454992294311523, 0.0695188045501709, 0.06433582305908203, 0.0652151107788086, 0.06470394134521484, 0.06490111351013184, 0.06421399116516113, 0.06443214416503906, 0.06430912017822266, 0.06593513488769531, 0.06742691993713379, 0.06452584266662598, 0.06574273109436035, 0.06442904472351074, 0.06425786018371582, 0.09306597709655762, 0.06681489944458008, 0.06454682350158691, 0.06681108474731445, 0.06545686721801758, 0.0645136833190918, 0.06456804275512695, 0.06517410278320312, 0.06291031837463379, 0.06470108032226562, 0.06879901885986328, 0.06411004066467285, 0.0654289722442627, 0.06537699699401855, 0.0641937255859375, 0.06591391563415527, 0.06499290466308594, 0.06372404098510742, 0.06582999229431152, 0.06678009033203125, 0.06449389457702637, 0.06565213203430176, 0.064910888671875, 0.06407403945922852, 0.06391191482543945, 0.06435203552246094, 0.06482911109924316, 0.0653691291809082, 0.0659189224243164, 0.06393909454345703, 0.06528306007385254, 0.06454110145568848, 0.06488776206970215, 0.06552815437316895, 0.06649398803710938, 0.07826900482177734, 0.06433987617492676, 0.06542515754699707, 0.06420707702636719, 0.06476902961730957, 0.06550788879394531, 0.06611204147338867, 0.06393218040466309, 0.06458401679992676, 0.06469988822937012, 0.06448483467102051, 0.06515026092529297, 0.0654909610748291, 0.06421709060668945, 0.06426000595092773, 0.06345891952514648, 0.06537008285522461, 0.06405091285705566, 0.0644989013671875, 0.06520605087280273, 0.06438779830932617, 0.06443476676940918, 0.06434297561645508, 0.06450390815734863, 0.06496500968933105, 0.06508874893188477, 0.0639948844909668, 0.06607794761657715, 0.06792020797729492, 0.06493091583251953, 0.0648190975189209, 0.0642240047454834, 0.0657799243927002, 0.06526684761047363, 0.0648660659790039, 0.06427597999572754, 0.0653531551361084, 0.06493782997131348, 0.0649099349975586, 0.06461501121520996, 0.06501984596252441, 0.06621408462524414, 0.0684969425201416]"
