Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics
1,0.3,1,77.75139713287354,94.60210566293358,361,0,"[0.06898307800292969, 0.06247591972351074, 0.06411910057067871, 0.06419777870178223, 0.06254792213439941, 0.07501411437988281, 0.06147408485412598, 0.06085395812988281, 0.06160593032836914, 0.06395387649536133, 0.062105655670166016, 0.0628652572631836, 0.06105184555053711, 0.06578898429870605, 0.06313323974609375, 0.061722755432128906, 0.06268596649169922, 0.06299400329589844, 0.06303906440734863, 0.06254005432128906, 0.06122016906738281, 0.06399893760681152, 0.06302905082702637, 0.06124687194824219, 0.06150484085083008, 0.06815218925476074, 0.07036709785461426, 0.0650491714477539, 0.06860709190368652, 0.06338810920715332, 0.06333494186401367, 0.06525492668151855, 0.06371021270751953, 0.061988115310668945, 0.06226491928100586, 0.06402206420898438, 0.06308698654174805, 0.06144309043884277, 0.06110191345214844, 0.06489300727844238, 0.06354188919067383, 0.06274914741516113, 0.06271123886108398, 0.06171107292175293, 0.06305599212646484, 0.06238889694213867, 0.06245994567871094, 0.0630331039428711, 0.0624089241027832, 0.060700178146362305, 0.062454938888549805, 0.0637049674987793, 0.06344103813171387, 0.06051492691040039, 0.06201314926147461, 0.06615805625915527, 0.0607600212097168, 0.06317591667175293, 0.0646212100982666, 0.062074899673461914, 0.06216716766357422, 0.06781315803527832, 0.06249809265136719, 0.06165885925292969, 0.0626378059387207, 0.06374192237854004, 0.0631568431854248, 0.06157994270324707, 0.06381011009216309, 0.06442117691040039, 0.06145501136779785, 0.06364178657531738, 0.06588387489318848, 0.06418108940124512, 0.06072592735290527, 0.06238985061645508, 0.0625908374786377, 0.06393194198608398, 0.06284809112548828, 0.06343293190002441, 0.06336283683776855, 0.0634002685546875, 0.06281185150146484, 0.06122303009033203, 0.0770418643951416, 0.06154012680053711, 0.06264185905456543, 0.06226992607116699, 0.0625300407409668, 0.06223011016845703, 0.062113046646118164, 0.06580114364624023, 0.06280183792114258, 0.06041407585144043, 0.06637692451477051, 0.061914920806884766, 0.06591606140136719, 0.06273818016052246, 0.061611175537109375, 0.06080317497253418, 0.06668591499328613, 0.06441307067871094, 0.06323981285095215, 0.0610349178314209, 0.0612640380859375, 0.06426286697387695, 0.06051182746887207, 0.06186175346374512, 0.0623621940612793, 0.06345009803771973, 0.0619356632232666, 0.06318998336791992, 0.06114602088928223, 0.0629110336303711, 0.06167793273925781, 0.06293582916259766, 0.06212496757507324, 0.06290769577026367, 0.061714887619018555, 0.0628669261932373, 0.06677818298339844, 0.061077117919921875, 0.06241273880004883, 0.0623321533203125, 0.06830024719238281, 0.06377005577087402, 0.06423807144165039, 0.06731390953063965, 0.06578397750854492, 0.06276988983154297, 0.06326603889465332, 0.06233477592468262, 0.06310296058654785, 0.06397223472595215, 0.06288385391235352, 0.06595587730407715, 0.06334733963012695, 0.06368613243103027, 0.06869888305664062, 0.06337261199951172, 0.06243085861206055, 0.062391042709350586, 0.06321096420288086, 0.06251811981201172, 0.062272071838378906, 0.06606125831604004, 0.0640099048614502, 0.06302809715270996, 0.06293106079101562, 0.06513404846191406, 0.06269311904907227, 0.0615847110748291, 0.06337690353393555, 0.061933040618896484, 0.06692886352539062, 0.06366801261901855, 0.06220388412475586, 0.06447196006774902, 0.06302785873413086, 0.0655069351196289, 0.06385207176208496, 0.06127500534057617, 0.061570167541503906, 0.06411600112915039, 0.06493282318115234, 0.06223106384277344, 0.06360507011413574, 0.06562614440917969, 0.06224203109741211, 0.06227588653564453, 0.06315398216247559, 0.06436777114868164, 0.06734204292297363, 0.061830759048461914, 0.062410831451416016, 0.06093096733093262, 0.0637662410736084, 0.061602115631103516, 0.0635831356048584, 0.06865406036376953, 0.06221199035644531, 0.06114387512207031, 0.06139707565307617, 0.06453704833984375, 0.06277775764465332, 0.06431293487548828, 0.06267094612121582, 0.06301593780517578, 0.06383800506591797, 0.06401586532592773, 0.062425851821899414, 0.0672299861907959, 0.0633389949798584, 0.06206202507019043, 0.06302428245544434, 0.06187009811401367, 0.06476879119873047, 0.06520390510559082, 0.06290411949157715, 0.06277823448181152, 0.0615849494934082, 0.06393027305603027, 0.06104898452758789, 0.06301307678222656, 0.06291794776916504, 0.06325125694274902, 0.06113910675048828, 0.06353926658630371, 0.0637350082397461, 0.06279277801513672, 0.06301093101501465, 0.06267905235290527, 0.061540842056274414, 0.06395697593688965, 0.06870913505554199, 0.06283903121948242, 0.06906437873840332, 0.0627281665802002, 0.06335830688476562, 0.0632638931274414, 0.06291627883911133, 0.06380796432495117, 0.06177783012390137, 0.06415581703186035, 0.06334114074707031, 0.06162095069885254, 0.06705784797668457, 0.06388974189758301, 0.06609010696411133, 0.08537793159484863, 0.06385684013366699, 0.0629880428314209, 0.06330394744873047, 0.06289815902709961, 0.06294608116149902, 0.0659639835357666, 0.06189894676208496, 0.06702995300292969, 0.06160998344421387, 0.0613100528717041, 0.06564116477966309, 0.062036991119384766, 0.06239509582519531, 0.07369709014892578, 0.06539320945739746, 0.06482791900634766, 0.06914401054382324, 0.0734109878540039, 0.0735323429107666, 0.06897282600402832, 0.06586885452270508, 0.06297087669372559, 0.06950783729553223, 0.06422305107116699, 0.06593489646911621, 0.06621789932250977, 0.06357789039611816, 0.06467914581298828, 0.06679391860961914, 0.0659949779510498, 0.06537795066833496, 0.0659799575805664, 0.06667017936706543, 0.06863808631896973, 0.06616783142089844, 0.06644701957702637, 0.06750106811523438, 0.06772613525390625, 0.06427311897277832, 0.06424808502197266, 0.06799697875976562, 0.06728601455688477, 0.06695032119750977, 0.06759023666381836, 0.0683588981628418, 0.06498980522155762, 0.06815791130065918, 0.06595683097839355, 0.06771612167358398, 0.06837821006774902, 0.06817889213562012, 0.06829500198364258, 0.06653714179992676, 0.06593799591064453, 0.06870412826538086, 0.0660240650177002, 0.06479883193969727, 0.06388115882873535, 0.06646203994750977, 0.06331992149353027, 0.06310415267944336, 0.06470394134521484, 0.06389188766479492, 0.06351709365844727, 0.06463098526000977, 0.0654749870300293, 0.06351900100708008, 0.06386590003967285, 0.06368517875671387, 0.06317806243896484, 0.06197404861450195, 0.06612086296081543, 0.06621432304382324, 0.06926727294921875, 0.06288719177246094, 0.06768608093261719, 0.0707540512084961, 0.0626978874206543, 0.06453084945678711, 0.06334209442138672, 0.06193113327026367, 0.06183314323425293, 0.06257319450378418, 0.06356191635131836, 0.06229400634765625, 0.06048583984375, 0.06445527076721191, 0.0621340274810791, 0.06646895408630371, 0.07105588912963867, 0.06379389762878418, 0.06415200233459473, 0.06791877746582031, 0.06932401657104492, 0.07229804992675781, 0.06395101547241211, 0.06633281707763672, 0.06325817108154297, 0.07446002960205078, 0.06347489356994629, 0.06642818450927734, 0.06583976745605469, 0.06703901290893555, 0.06946110725402832, 0.06603693962097168, 0.07462191581726074, 0.06316590309143066, 0.06490707397460938, 0.06229567527770996, 0.06240105628967285, 0.06364798545837402, 0.06447267532348633, 0.06299591064453125, 0.06547093391418457, 0.0630648136138916, 0.06399989128112793, 0.0680389404296875, 0.06319689750671387, 0.062478065490722656, 0.06628012657165527, 0.06319785118103027, 0.06766581535339355, 0.06674575805664062, 0.06712722778320312, 0.06547975540161133, 0.06349682807922363, 0.06308770179748535, 0.06388974189758301, 0.06321597099304199]"
2,0.3,1,34.650240898132324,95.51344907627875,161,0,"[0.06262612342834473, 0.06224703788757324, 0.06366491317749023, 0.06185793876647949, 0.06228303909301758, 0.06280088424682617, 0.0637819766998291, 0.07972407341003418, 0.06361794471740723, 0.06115603446960449, 0.06183338165283203, 0.07581591606140137, 0.0621800422668457, 0.06233811378479004, 0.06508398056030273, 0.06300592422485352, 0.06356191635131836, 0.06361818313598633, 0.07509613037109375, 0.06318211555480957, 0.06435322761535645, 0.06458616256713867, 0.06254220008850098, 0.060231924057006836, 0.06368684768676758, 0.06349492073059082, 0.0625300407409668, 0.06267595291137695, 0.06353402137756348, 0.06454682350158691, 0.0611422061920166, 0.06188082695007324, 0.06457018852233887, 0.06158590316772461, 0.06207990646362305, 0.06859898567199707, 0.06233096122741699, 0.06559514999389648, 0.06190800666809082, 0.0609440803527832, 0.06166243553161621, 0.06205606460571289, 0.06545782089233398, 0.06160926818847656, 0.06409025192260742, 0.06364798545837402, 0.06249880790710449, 0.06372189521789551, 0.06471872329711914, 0.06359314918518066, 0.06400418281555176, 0.06463193893432617, 0.06256508827209473, 0.0639338493347168, 0.062332868576049805, 0.06314778327941895, 0.06192779541015625, 0.06457901000976562, 0.06241774559020996, 0.062335968017578125, 0.0617220401763916, 0.06415629386901855, 0.06461000442504883, 0.06238102912902832, 0.06600069999694824, 0.06170511245727539, 0.06308317184448242, 0.0617070198059082, 0.06250214576721191, 0.06639409065246582, 0.06489706039428711, 0.06376981735229492, 0.06422686576843262, 0.0608670711517334, 0.06690263748168945, 0.07075881958007812, 0.06272196769714355, 0.06547188758850098, 0.06315183639526367, 0.06271910667419434, 0.06133294105529785, 0.06375718116760254, 0.062384843826293945, 0.08007979393005371, 0.06248927116394043, 0.06231880187988281, 0.06114506721496582, 0.06552815437316895, 0.06278610229492188, 0.06379485130310059, 0.0606999397277832, 0.06624507904052734, 0.06427216529846191, 0.06287217140197754, 0.06497001647949219, 0.062455177307128906, 0.06255793571472168, 0.061689138412475586, 0.06223106384277344, 0.06324577331542969, 0.06412816047668457, 0.06244611740112305, 0.06323099136352539, 0.06183505058288574, 0.06299495697021484, 0.06312108039855957, 0.06157970428466797, 0.06155896186828613, 0.06591010093688965, 0.06017470359802246, 0.06220698356628418, 0.061842918395996094, 0.06548094749450684, 0.06273388862609863, 0.06343340873718262, 0.0614621639251709, 0.0627288818359375, 0.06208992004394531, 0.06816315650939941, 0.0639653205871582, 0.062168121337890625, 0.06311607360839844, 0.06250691413879395, 0.0647420883178711, 0.060460805892944336, 0.06417703628540039, 0.0642390251159668, 0.0641028881072998, 0.06435513496398926, 0.06325602531433105, 0.06362009048461914, 0.06325387954711914, 0.06524991989135742, 0.061904191970825195, 0.06346583366394043, 0.06490182876586914, 0.06410503387451172, 0.06257796287536621, 0.06258678436279297, 0.0639958381652832, 0.06219196319580078, 0.06622886657714844, 0.06371593475341797, 0.06870293617248535, 0.06408500671386719, 0.0624542236328125, 0.06371402740478516, 0.0639190673828125, 0.06295609474182129, 0.06489920616149902, 0.07471299171447754, 0.06262326240539551, 0.06283164024353027, 0.06171917915344238, 0.0659949779510498, 0.06232500076293945, 0.061264753341674805, 0.06635904312133789, 0.06394505500793457]"
3,0.3,1,59.25867009162903,86.92354229532108,259,0,"[0.08655786514282227, 0.06705617904663086, 0.06682491302490234, 0.07804703712463379, 0.06373906135559082, 0.06456923484802246, 0.06947779655456543, 0.08614206314086914, 0.06489300727844238, 0.0632479190826416, 0.06645584106445312, 0.09480500221252441, 0.06587910652160645, 0.0720970630645752, 0.07013201713562012, 0.0765681266784668, 0.07159972190856934, 0.07062888145446777, 0.06938385963439941, 0.06629705429077148, 0.06791281700134277, 0.06634187698364258, 0.06652712821960449, 0.06594991683959961, 0.06660699844360352, 0.08994197845458984, 0.07980704307556152, 0.07718396186828613, 0.07744717597961426, 0.07422304153442383, 0.07799196243286133, 0.07230806350708008, 0.0661020278930664, 0.07617402076721191, 0.07017922401428223, 0.07909917831420898, 0.06619381904602051, 0.06748294830322266, 0.06740880012512207, 0.07884693145751953, 0.07548284530639648, 0.07018804550170898, 0.06643295288085938, 0.06499791145324707, 0.06697487831115723, 0.06465935707092285, 0.06681013107299805, 0.0646367073059082, 0.06420302391052246, 0.07029008865356445, 0.06501007080078125, 0.06455492973327637, 0.06555294990539551, 0.06283783912658691, 0.07085490226745605, 0.06560397148132324, 0.06330704689025879, 0.06549787521362305, 0.06516909599304199, 0.06990694999694824, 0.06459331512451172, 0.06417107582092285, 0.06293106079101562, 0.06553483009338379, 0.06499099731445312, 0.06415510177612305, 0.06432485580444336, 0.06458210945129395, 0.0643620491027832, 0.06570076942443848, 0.06596207618713379, 0.06425595283508301, 0.06534194946289062, 0.06566071510314941, 0.0747981071472168, 0.06387686729431152, 0.06423306465148926, 0.0665438175201416, 0.07022476196289062, 0.06387901306152344, 0.06409382820129395, 0.06364989280700684, 0.06757712364196777, 0.06516885757446289, 0.06547784805297852, 0.06313514709472656, 0.06577587127685547, 0.06462788581848145, 0.06505894660949707, 0.06419682502746582, 0.06399106979370117, 0.06429481506347656, 0.07845711708068848, 0.06821608543395996, 0.06542611122131348, 0.06438803672790527, 0.06366682052612305, 0.0634162425994873, 0.06539487838745117, 0.06453824043273926, 0.06606411933898926, 0.06423401832580566, 0.06647396087646484, 0.06457781791687012, 0.06594014167785645, 0.06511831283569336, 0.06374382972717285, 0.0653829574584961, 0.0643310546875, 0.06459164619445801, 0.06423497200012207, 0.06486773490905762, 0.06207704544067383, 0.0652308464050293, 0.06324505805969238, 0.06797385215759277, 0.06590604782104492, 0.08692097663879395, 0.06290221214294434, 0.06465697288513184, 0.06530880928039551, 0.06474590301513672, 0.06610488891601562, 0.06449317932128906, 0.06438398361206055, 0.06411504745483398, 0.06283187866210938, 0.06395292282104492, 0.06488919258117676, 0.06366705894470215, 0.07530617713928223, 0.06430983543395996, 0.0650479793548584, 0.06402111053466797, 0.06497406959533691, 0.06352901458740234, 0.0637969970703125, 0.06411194801330566, 0.06512904167175293, 0.06437301635742188, 0.06583285331726074, 0.06505918502807617, 0.06722712516784668, 0.0641171932220459, 0.06565713882446289, 0.0669412612915039, 0.06539225578308105, 0.06609511375427246, 0.06917977333068848, 0.06676912307739258, 0.06483936309814453, 0.07142400741577148, 0.06557512283325195, 0.06507229804992676, 0.06602978706359863, 0.06709980964660645, 0.1175072193145752, 0.06776094436645508, 0.06580209732055664, 0.06578683853149414, 0.06629800796508789, 0.06632089614868164, 0.06652998924255371, 0.06679391860961914, 0.06783413887023926, 0.06535911560058594, 0.06939196586608887, 0.06642723083496094, 0.06618309020996094, 0.06586122512817383, 0.06967997550964355, 0.0627131462097168, 0.06836390495300293, 0.06632089614868164, 0.0644371509552002, 0.06334996223449707, 0.06455397605895996, 0.06543803215026855, 0.06435418128967285, 0.06506800651550293, 0.06685328483581543, 0.06382989883422852, 0.06445908546447754, 0.06510210037231445, 0.06421113014221191, 0.0643472671508789, 0.06449294090270996, 0.06205606460571289, 0.06409215927124023, 0.06428313255310059, 0.0648660659790039, 0.06427216529846191, 0.06354689598083496, 0.06437182426452637, 0.06208181381225586, 0.06859898567199707, 0.06454777717590332, 0.06360912322998047, 0.06392502784729004, 0.06400108337402344, 0.06403923034667969, 0.06640625, 0.06548714637756348, 0.06399917602539062, 0.06421089172363281, 0.06514501571655273, 0.06381082534790039, 0.06421327590942383, 0.06346678733825684, 0.06347203254699707, 0.06424903869628906, 0.06299114227294922, 0.06328916549682617, 0.0645289421081543, 0.06485891342163086, 0.06464791297912598, 0.06630396842956543, 0.06279706954956055, 0.06462502479553223, 0.06376504898071289, 0.07811379432678223, 0.06636404991149902, 0.06325101852416992, 0.06507492065429688, 0.06965208053588867, 0.0630788803100586, 0.06347990036010742, 0.06466794013977051, 0.06493520736694336, 0.06550908088684082, 0.06282305717468262, 0.06749796867370605, 0.0656731128692627, 0.06661796569824219, 0.06580901145935059, 0.0656273365020752, 0.06642699241638184, 0.062268733978271484, 0.06676888465881348, 0.06527209281921387, 0.07013607025146484, 0.06687116622924805, 0.06674718856811523, 0.06508207321166992, 0.06582880020141602, 0.0648200511932373, 0.06528306007385254, 0.0620269775390625, 0.06403899192810059, 0.06481504440307617, 0.06327414512634277, 0.06447839736938477, 0.06386399269104004, 0.06447982788085938, 0.07715201377868652, 0.06508088111877441, 0.06332015991210938]"
