Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics
1,0.3,1,85.32230806350708,90.02166530238243,144,0,"[0.22153282165527344, 0.6794071197509766, 0.20160579681396484, 0.19157814979553223, 0.19094204902648926, 0.19244909286499023, 1.2676777839660645, 0.18736886978149414, 0.1855318546295166, 0.18589496612548828, 0.18475008010864258, 0.20841407775878906, 0.18911266326904297, 0.18642091751098633, 0.5204002857208252, 0.2192702293395996, 0.2126598358154297, 0.18681097030639648, 0.19226717948913574, 0.1892242431640625, 0.8633859157562256, 0.1851959228515625, 0.26288700103759766, 0.2062520980834961, 0.19907212257385254, 0.18842387199401855, 0.4357008934020996, 0.37503790855407715, 0.20702219009399414, 0.19687724113464355, 0.29148077964782715, 0.29575300216674805, 0.40169501304626465, 0.37386107444763184, 0.21433305740356445, 0.1913459300994873, 0.20643281936645508, 0.21680784225463867, 1.2462782859802246, 0.18833708763122559, 0.19040918350219727, 0.22058963775634766, 0.1878509521484375, 0.22174406051635742, 0.2110588550567627, 0.7188060283660889, 0.18998312950134277, 0.18906497955322266, 0.2097179889678955, 0.18631505966186523, 0.19268298149108887, 0.45947694778442383, 0.18478107452392578, 0.2050487995147705, 0.20135283470153809, 0.18425393104553223, 0.1983182430267334, 0.19582581520080566, 0.21995925903320312, 0.3643040657043457, 0.2238008975982666, 0.18985700607299805, 0.18860912322998047, 0.18482089042663574, 0.2111978530883789, 0.1878798007965088, 0.18698596954345703, 0.48169779777526855, 0.33766913414001465, 0.21906495094299316, 0.19469594955444336, 0.20674610137939453, 0.20802521705627441, 0.47633981704711914, 0.29914116859436035, 0.18999409675598145, 0.19255876541137695, 0.20983672142028809, 0.19507479667663574, 1.0815038681030273, 0.26546406745910645, 0.1877429485321045, 0.19394302368164062, 0.19568109512329102, 0.19144010543823242, 0.37993717193603516, 0.18615317344665527, 0.18667006492614746, 0.18848395347595215, 0.18782401084899902, 0.2205350399017334, 0.18870306015014648, 0.21256494522094727, 0.1895596981048584, 0.4504849910736084, 0.23607182502746582, 0.1977689266204834, 0.18999600410461426, 0.19334197044372559, 0.19781208038330078, 0.4444711208343506, 0.22471404075622559, 0.19713306427001953, 0.1876542568206787, 0.2546851634979248, 0.19602632522583008, 0.230665922164917, 0.4818100929260254, 0.18968605995178223, 0.19523096084594727, 0.19057512283325195, 0.2267589569091797, 0.20237421989440918, 0.4455280303955078, 0.19462895393371582, 0.18886590003967285, 0.26997923851013184, 0.19248008728027344, 0.19054913520812988, 0.19261693954467773, 0.4447002410888672, 0.19783902168273926, 0.21600008010864258, 0.19992804527282715, 0.18559694290161133, 0.1885359287261963, 0.18622517585754395, 0.21627092361450195, 0.4315955638885498, 0.18627500534057617, 0.1939687728881836, 0.19317078590393066, 0.23505568504333496, 0.1927330493927002, 0.4412801265716553, 0.3874211311340332, 0.1895589828491211, 0.2853512763977051, 0.1922779083251953, 0.323056697845459, 0.21064114570617676, 0.24653387069702148]"
2,0.3,1,43.00360584259033,81.77693140071631,102,0,"[0.0578000545501709, 0.06611990928649902, 0.05790901184082031, 0.21848702430725098, 0.05988812446594238, 0.057070255279541016, 0.059439897537231445, 0.05743598937988281, 0.06319093704223633, 0.060415029525756836, 0.06074786186218262, 0.0630342960357666, 0.06030893325805664, 0.05849719047546387, 0.06069183349609375, 0.0641317367553711, 0.32056498527526855, 0.05944395065307617, 0.05814504623413086, 0.06029105186462402, 0.059860944747924805, 0.05932307243347168, 0.06036186218261719, 0.07252788543701172, 0.06078219413757324, 0.059206247329711914, 0.07009625434875488, 0.06096982955932617, 0.05732297897338867, 0.05955195426940918, 0.059233665466308594, 0.08365797996520996, 0.06682515144348145, 0.06538009643554688, 0.057977914810180664, 0.05874180793762207, 0.06312012672424316, 0.059504032135009766, 0.05730295181274414, 0.0689859390258789, 0.059128761291503906, 0.05980801582336426, 0.06098318099975586, 0.06318998336791992, 0.06105518341064453, 0.057935237884521484, 0.05908393859863281, 0.05996108055114746, 0.05738186836242676, 0.24199223518371582, 0.05927085876464844, 0.061164140701293945, 0.06264615058898926, 0.05887627601623535, 0.058793067932128906, 0.060536861419677734, 0.06030607223510742, 0.056633710861206055, 0.055008888244628906, 0.06299495697021484, 0.19686198234558105, 0.06644392013549805, 0.061702728271484375, 0.06322503089904785, 0.06504487991333008, 0.0637366771697998, 0.05764913558959961, 0.06205177307128906, 0.07048702239990234, 0.05782723426818848, 0.058526039123535156, 0.10809993743896484, 0.05959510803222656, 0.06354928016662598, 0.06170797348022461, 0.06235003471374512, 0.06084609031677246, 0.06180977821350098, 0.06059002876281738, 0.06263279914855957, 0.05826401710510254, 0.05844998359680176, 0.21736717224121094, 0.0595850944519043, 0.06020092964172363, 0.0576629638671875, 0.058707237243652344, 0.06619763374328613, 0.06021690368652344, 0.05659627914428711, 0.07132506370544434, 0.054718971252441406, 0.05714774131774902, 0.06064891815185547, 0.06209683418273926, 0.057034969329833984, 0.0661020278930664, 0.061109066009521484, 0.06037712097167969, 0.05648326873779297]"
3,0.3,1,79.32319593429565,74.76348589529557,160,0,"[0.0625758171081543, 0.06729507446289062, 0.24623680114746094, 0.06424188613891602, 0.059278249740600586, 0.06383490562438965, 0.06440305709838867, 0.06644034385681152, 0.0635981559753418, 0.06239795684814453, 0.05941295623779297, 0.06811022758483887, 0.0657958984375, 0.06377506256103516, 0.06171584129333496, 0.061460018157958984, 0.06038999557495117, 0.06528997421264648, 0.06325697898864746, 0.06583881378173828, 0.06064915657043457, 0.06614899635314941, 0.06635093688964844, 0.0679018497467041, 0.06111407279968262, 0.06272006034851074, 0.0602419376373291, 0.06036496162414551, 0.06171274185180664, 0.10363006591796875, 0.061872243881225586, 0.06917881965637207, 0.06670379638671875, 0.06110382080078125, 0.062392234802246094, 0.06004810333251953, 0.06157803535461426, 0.0639028549194336, 0.06262087821960449, 0.06086111068725586, 0.08521604537963867, 0.06178879737854004, 0.060214996337890625, 0.06418800354003906, 0.06083106994628906, 0.06051898002624512, 0.059832096099853516, 0.059159040451049805, 0.06181597709655762, 0.061348915100097656, 0.0618288516998291, 0.06405210494995117, 0.0702979564666748, 0.06381535530090332, 0.06048989295959473, 0.06582379341125488, 0.06123185157775879, 0.06066298484802246, 0.06386804580688477, 0.0706779956817627, 0.058950185775756836, 0.06513571739196777, 0.05876302719116211, 0.6970579624176025, 0.06329011917114258, 0.06139087677001953, 0.06159520149230957, 0.06469297409057617, 0.06193399429321289, 0.16412901878356934, 0.05844902992248535, 0.06348204612731934, 0.06172323226928711, 0.06293511390686035, 0.06024336814880371, 0.0689840316772461, 0.05864405632019043, 0.06496596336364746, 0.06173992156982422, 0.06136679649353027, 0.059108734130859375, 0.059163808822631836, 0.06658816337585449, 0.0608830451965332, 0.06740188598632812, 0.06165194511413574, 0.06178879737854004, 0.061224937438964844, 0.06487107276916504, 0.06956720352172852, 0.06065011024475098, 0.06299591064453125, 0.06497478485107422, 0.06203293800354004, 0.07481908798217773, 0.06236004829406738, 0.06845211982727051, 0.06502485275268555, 0.06558823585510254, 0.06028103828430176, 0.07339596748352051, 0.06248807907104492, 0.06129002571105957, 0.06442403793334961, 0.05923914909362793, 0.06573700904846191, 0.05904412269592285, 0.06011509895324707, 0.4452850818634033, 0.06208395957946777, 0.06223011016845703, 0.06104397773742676, 0.07067298889160156, 0.06577825546264648, 0.05791115760803223, 0.05952787399291992, 0.06509709358215332, 0.05950427055358887, 0.06325507164001465, 0.0679929256439209, 0.06365275382995605, 0.06250596046447754, 0.15307116508483887, 0.0642080307006836, 0.05974912643432617, 0.05909895896911621, 0.06236100196838379, 0.05861830711364746, 0.06579303741455078, 0.058120012283325195, 0.06812191009521484, 0.06006669998168945, 0.061379194259643555, 0.06084799766540527, 0.06269216537475586, 0.06146097183227539, 0.06733369827270508, 0.06493902206420898, 0.06093025207519531, 0.060777902603149414, 0.06337833404541016, 0.06139993667602539, 0.05977511405944824, 0.060211896896362305, 0.06196188926696777, 0.06152772903442383, 0.06406617164611816, 0.07684922218322754, 0.0713341236114502, 0.07387590408325195, 0.0729217529296875, 0.07985830307006836, 0.07355284690856934, 0.059944868087768555, 0.06721258163452148, 0.06268000602722168, 0.06266903877258301, 0.06301689147949219]"
