Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics,Computation_Latency_Metrics,Network_Latency_Metrics,X Waypoints,Y Waypoints,X History,Y History
1,0.3,1,23.464001893997192,94.8298685369264,67,0,"[0.23972296714782715, 0.24219989776611328, 0.24910402297973633, 0.22935914993286133, 0.23686814308166504, 0.2775001525878906, 0.25131702423095703, 0.22474288940429688, 0.24173903465270996, 0.2331559658050537, 0.23294997215270996, 0.2205801010131836, 0.25006890296936035, 0.2180640697479248, 0.2362229824066162, 0.22223615646362305, 0.21580910682678223, 0.2391951084136963, 0.23683714866638184, 0.22153186798095703, 0.22644615173339844, 0.22198891639709473, 0.23689818382263184, 0.22451400756835938, 0.2229602336883545, 0.24075818061828613, 0.23740887641906738, 0.23297500610351562, 0.22867321968078613, 0.2107229232788086, 0.22548890113830566, 0.22938179969787598, 0.24018502235412598, 0.2341468334197998, 0.23719239234924316, 0.23261094093322754, 0.22171902656555176, 0.25966501235961914, 0.21965384483337402, 0.23014116287231445, 0.23279190063476562, 0.29386115074157715, 0.25271081924438477, 0.22865915298461914, 0.2663757801055908, 0.2545289993286133, 0.23253393173217773, 0.2300119400024414, 0.24006175994873047, 0.22994685173034668, 0.25405430793762207, 0.23480486869812012, 0.26959776878356934, 0.2504458427429199, 0.2559940814971924, 0.24080514907836914, 0.2385721206665039, 0.22933506965637207, 0.2608489990234375, 0.2629661560058594, 0.23055577278137207, 0.2338099479675293, 0.24528288841247559, 0.25583791732788086, 0.30745673179626465]","[0.1865983009338379, 0.19280028343200684, 0.19385027885437012, 0.18536734580993652, 0.19861578941345215, 0.20593881607055664, 0.18915390968322754, 0.1856379508972168, 0.1958467960357666, 0.20540404319763184, 0.18439412117004395, 0.1855480670928955, 0.18616032600402832, 0.1801750659942627, 0.18052148818969727, 0.1844770908355713, 0.17804503440856934, 0.1997365951538086, 0.18565058708190918, 0.18177103996276855, 0.1929168701171875, 0.18695545196533203, 0.19109177589416504, 0.18390870094299316, 0.1884019374847412, 0.18488740921020508, 0.18053913116455078, 0.18961834907531738, 0.18532848358154297, 0.17361187934875488, 0.1870720386505127, 0.18723559379577637, 0.1875913143157959, 0.19141316413879395, 0.18359613418579102, 0.18525958061218262, 0.18243622779846191, 0.20640349388122559, 0.18929815292358398, 0.1906299591064453, 0.17916345596313477, 0.18817377090454102, 0.18698835372924805, 0.17597675323486328, 0.19090819358825684, 0.18306493759155273, 0.1940619945526123, 0.19222569465637207, 0.1873941421508789, 0.18633127212524414, 0.19452285766601562, 0.18779277801513672, 0.18926596641540527, 0.1887073516845703, 0.19141745567321777, 0.19462084770202637, 0.18193626403808594, 0.18304729461669922, 0.19023442268371582, 0.1872103214263916, 0.18620872497558594, 0.1812727451324463, 0.18959307670593262, 0.1834104061126709, 0.21554136276245117]","[0.05312466621398926, 0.049399614334106445, 0.05525374412536621, 0.043991804122924805, 0.03825235366821289, 0.07156133651733398, 0.06216311454772949, 0.03910493850708008, 0.04589223861694336, 0.027751922607421875, 0.048555850982666016, 0.035032033920288086, 0.06390857696533203, 0.03788900375366211, 0.055701494216918945, 0.03775906562805176, 0.03776407241821289, 0.039458513259887695, 0.051186561584472656, 0.03976082801818848, 0.03352928161621094, 0.035033464431762695, 0.0458064079284668, 0.04060530662536621, 0.03455829620361328, 0.055870771408081055, 0.0568697452545166, 0.04335665702819824, 0.043344736099243164, 0.03711104393005371, 0.03841686248779297, 0.04214620590209961, 0.05259370803833008, 0.04273366928100586, 0.05359625816345215, 0.04735136032104492, 0.039282798767089844, 0.053261518478393555, 0.03035569190979004, 0.03951120376586914, 0.05362844467163086, 0.10568737983703613, 0.06572246551513672, 0.05268239974975586, 0.07546758651733398, 0.07146406173706055, 0.03847193717956543, 0.037786245346069336, 0.05266761779785156, 0.04361557960510254, 0.059531450271606445, 0.0470120906829834, 0.08033180236816406, 0.06173849105834961, 0.06457662582397461, 0.04618430137634277, 0.05663585662841797, 0.04628777503967285, 0.07061457633972168, 0.07575583457946777, 0.04434704780578613, 0.05253720283508301, 0.05568981170654297, 0.07242751121520996, 0.09191536903381348]","[0.05063291139240506, 0.10126582278481013, 0.1518987341772152, 0.20253164556962025, 0.25316455696202533, 0.3037974683544304, 0.35443037974683544, 0.4050632911392405, 0.45569620253164556, 0.5063291139240507, 0.5569620253164557, 0.6075949367088608, 0.6582278481012658, 0.7088607594936709, 0.7594936708860759, 0.810126582278481, 0.8607594936708861, 0.9113924050632911, 0.9620253164556962, 1.0126582278481013, 1.0632911392405062, 1.1139240506329113, 1.1645569620253164, 1.2151898734177216, 1.2658227848101267, 1.3164556962025316, 1.3670886075949367, 1.4177215189873418, 1.4683544303797469, 1.5189873417721518, 1.5696202531645569, 1.620253164556962, 1.6708860759493671, 1.7215189873417722, 1.7721518987341771, 1.8227848101265822, 1.8734177215189873, 1.9240506329113924, 1.9746835443037973, 2.0253164556962027, 2.0759493670886076, 2.1265822784810124, 2.1772151898734178, 2.2278481012658227, 2.278481012658228, 2.329113924050633, 2.3797468354430378, 2.430379746835443, 2.481012658227848, 2.5316455696202533, 2.5822784810126582, 2.632911392405063, 2.6835443037974684, 2.7341772151898733, 2.7848101265822782, 2.8354430379746836, 2.8860759493670884, 2.9367088607594938, 2.9873417721518987, 3.0379746835443036, 3.088607594936709, 3.1392405063291138, 3.189873417721519, 3.240506329113924, 3.291139240506329, 3.3417721518987342, 3.392405063291139, 3.4430379746835444, 3.4936708860759493, 3.5443037974683542, 3.5949367088607596, 3.6455696202531644, 3.6962025316455698, 3.7468354430379747, 3.7974683544303796, 3.848101265822785, 3.8987341772151898, 3.9493670886075947, 4.0, 4.036363636363636, 4.072727272727272, 4.109090909090909, 4.1454545454545455, 4.181818181818182, 4.218181818181818, 4.254545454545455, 4.290909090909091, 4.327272727272727, 4.363636363636363, 4.4, 4.4363636363636365, 4.472727272727273, 4.509090909090909, 4.545454545454545, 4.581818181818182, 4.618181818181818, 4.654545454545454, 4.690909090909091, 4.727272727272727, 4.763636363636364, 4.800000000000001, 4.836363636363636, 4.872727272727273, 4.909090909090908, 4.945454545454545, 4.9818181818181815, 5.018181818181818, 5.054545454545455, 5.090909090909091, 5.127272727272727, 5.163636363636364, 5.199999999999999, 5.236363636363636, 5.272727272727273, 5.309090909090909, 5.345454545454546, 5.381818181818182, 5.418181818181818, 5.454545454545454, 5.490909090909091, 5.527272727272727, 5.5636363636363635, 5.6, 5.636363636363636, 5.672727272727272, 5.709090909090909, 5.745454545454546, 5.781818181818182, 5.818181818181818, 5.8545454545454545, 5.890909090909091, 5.927272727272727, 5.963636363636363, 6.0, 6.051282051282051, 6.102564102564102, 6.153846153846153, 6.205128205128205, 6.256410256410256, 6.3076923076923075, 6.3589743589743595, 6.410256410256411, 6.461538461538462, 6.512820512820513, 6.564102564102564, 6.615384615384615, 6.666666666666666, 6.717948717948717, 6.769230769230769, 6.82051282051282, 6.871794871794872, 6.923076923076923, 6.9743589743589745, 7.0256410256410255, 7.076923076923077, 7.128205128205128, 7.17948717948718, 7.230769230769231, 7.282051282051282, 7.333333333333333, 7.384615384615385, 7.435897435897436, 7.487179487179487, 7.538461538461538, 7.589743589743589, 7.6410256410256405, 7.6923076923076925, 7.743589743589744, 7.794871794871795, 7.846153846153846, 7.897435897435898, 7.948717948717949, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03636363636363636, -0.07272727272727272, -0.10909090909090909, -0.14545454545454545, -0.18181818181818182, -0.21818181818181817, -0.2545454545454545, -0.2909090909090909, -0.32727272727272727, -0.36363636363636365, -0.39999999999999997, -0.43636363636363634, -0.4727272727272727, -0.509090909090909, -0.5454545454545454, -0.5818181818181818, -0.6181818181818182, -0.6545454545454545, -0.6909090909090909, -0.7272727272727273, -0.7636363636363636, -0.7999999999999999, -0.8363636363636363, -0.8727272727272727, -0.9090909090909091, -0.9454545454545454, -0.9818181818181818, -1.018181818181818, -1.0545454545454545, -1.0909090909090908, -1.1272727272727272, -1.1636363636363636, -1.2, -1.2363636363636363, -1.2727272727272727, -1.309090909090909, -1.3454545454545455, -1.3818181818181818, -1.4181818181818182, -1.4545454545454546, -1.4909090909090907, -1.5272727272727271, -1.5636363636363635, -1.5999999999999999, -1.6363636363636362, -1.6727272727272726, -1.709090909090909, -1.7454545454545454, -1.7818181818181817, -1.8181818181818181, -1.8545454545454545, -1.8909090909090909, -1.9272727272727272, -1.9636363636363636, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0]","[0.20504455450708628, 0.20504455450708628, 0.20601613640163627, 0.20601613640163627, 0.2114676109243436, 0.2114676109243436, 0.24322459640568764, 0.24322459640568764, 0.28612998450883087, 0.28612998450883087, 0.33380535308324116, 0.33380535308324116, 0.39862463689897587, 0.39862463689897587, 0.46521430716366674, 0.46521430716366674, 0.5355338107244818, 0.5355338107244818, 0.6142762320813219, 0.6142762320813219, 0.6992074702546088, 0.6992074702546088, 0.7889971602676683, 0.7889971602676683, 0.8792456890692081, 0.8792456890692081, 0.9877172186371207, 0.9877172186371207, 1.0872452630430514, 1.0872452630430514, 1.1948241858246962, 1.1948241858246962, 1.3124938962299824, 1.3124938962299824, 1.4288903368218173, 1.4288903368218173, 1.5586800348371572, 1.5586800348371572, 1.6942782036047217, 1.6942782036047217, 1.8314917488386426, 1.8314917488386426, 1.9676618050179282, 1.9676618050179282, 2.1076366258185546, 2.1076366258185546, 2.2508836716485665, 2.2508836716485665, 2.3906276885130593, 2.3906276885130593, 2.5272259406914377, 2.5272259406914377, 2.6711442956135243, 2.6711442956135243, 2.8194141812039923, 2.8194141812039923, 2.955744486066156, 2.955744486066156, 3.0992142916621797, 3.0992142916621797, 3.228682232363246, 3.228682232363246, 3.3685354278887174, 3.3685354278887174, 3.5089082698030434, 3.5089082698030434, 3.6518877380772023, 3.6518877380772023, 3.7947370991556326, 3.7947370991556326, 3.9378173130224257, 3.9378173130224257, 4.074317231088925, 4.074317231088925, 4.190964779495504, 4.190964779495504, 4.302873325898513, 4.302873325898513, 4.392836234759901, 4.392836234759901, 4.481935530107192, 4.481935530107192, 4.572896622882841, 4.572896622882841, 4.6870097720847, 4.6870097720847, 4.784525260870858, 4.784525260870858, 4.875267270484274, 4.875267270484274, 4.985167131165062, 4.985167131165062, 5.088012478272224, 5.088012478272224, 5.191187342807197, 5.191187342807197, 5.297834089541685, 5.297834089541685, 5.408714657409037, 5.408714657409037, 5.519479046574684, 5.519479046574684, 5.637539917093524, 5.637539917093524, 5.753734425316615, 5.753734425316615, 5.8796664832196335, 5.8796664832196335, 6.006661560428435, 6.006661560428435, 6.14015600259702, 6.14015600259702, 6.294428728345634, 6.294428728345634, 6.462018610679008, 6.462018610679008, 6.612631762434361, 6.612631762434361, 6.779409889380436, 6.779409889380436, 6.949562460540398, 6.949562460540398, 7.11397119903799, 7.11397119903799, 7.280436557053203, 7.280436557053203, 7.44820308306642, 7.44820308306642, 7.632754485309456, 7.632754485309456, 7.838461735999655]","[1.2616513535824863e-05, 1.2616513535824863e-05, 1.1390297424732547e-05, 1.1390297424732547e-05, 8.082905407119278e-06, 8.082905407119278e-06, 4.270833145751775e-06, 4.270833145751775e-06, 1.5551530110690164e-05, 1.5551530110690164e-05, -4.663802858834647e-06, -4.663802858834647e-06, -2.575942015684937e-07, -2.575942015684937e-07, -8.857330146828641e-06, -8.857330146828641e-06, -1.6821002028621297e-05, -1.6821002028621297e-05, -2.3745333482061766e-05, -2.3745333482061766e-05, -1.661959547227103e-05, -1.661959547227103e-05, -3.566128548912087e-05, -3.566128548912087e-05, -1.9832715007227954e-05, -1.9832715007227954e-05, -3.92118570034696e-05, -3.92118570034696e-05, -3.653892677008566e-05, -3.653892677008566e-05, -3.564686950795066e-05, -3.564686950795066e-05, -3.702250397308397e-05, -3.702250397308397e-05, -4.052724572048247e-05, -4.052724572048247e-05, -5.844190685563837e-05, -5.844190685563837e-05, -5.209506454604246e-05, -5.209506454604246e-05, -5.4626321023296686e-05, -5.4626321023296686e-05, -7.72805055480886e-05, -7.72805055480886e-05, -7.674413830023988e-05, -7.674413830023988e-05, -9.059422445231788e-05, -9.059422445231788e-05, -9.200099741725113e-05, -9.200099741725113e-05, -0.00011718988551937275, -0.00011718988551937275, -0.0001471360402851594, -0.0001471360402851594, -0.00019488094906851253, -0.00019488094906851253, -0.00014915726380094192, -0.00014915726380094192, -0.0001549676660370452, -0.0001549676660370452, -0.00014343348628499274, -0.00014343348628499274, -0.00019788348954520766, -0.00019788348954520766, -0.00020165794662700904, -0.00020165794662700904, -0.0001984867357698541, -0.0001984867357698541, -0.0002885506165600108, -0.0002885506165600108, -0.0006464785802853438, -0.0006464785802853438, -0.015725159878238505, -0.015725159878238505, -0.06489080871478199, -0.06489080871478199, -0.14276378388997063, -0.14276378388997063, -0.22441589778103466, -0.22441589778103466, -0.313351175860098, -0.313351175860098, -0.40760113637724527, -0.40760113637724527, -0.5273080022462783, -0.5273080022462783, -0.6301442951685174, -0.6301442951685174, -0.7245651667247123, -0.7245651667247123, -0.8374642575307577, -0.8374642575307577, -0.9426220662630179, -0.9426220662630179, -1.0474117932926275, -1.0474117932926275, -1.15556059177062, -1.15556059177062, -1.2678845469236062, -1.2678845469236062, -1.3802533135196613, -1.3802533135196613, -1.499730512755133, -1.499730512755133, -1.6175740650024553, -1.6175740650024553, -1.7452660760302905, -1.7452660760302905, -1.874093831418764, -1.874093831418764, -2.006937167145937, -2.006937167145937, -2.072843984814147, -2.072843984814147, -2.089014829794184, -2.089014829794184, -2.0777922666090576, -2.0777922666090576, -2.0565833627973413, -2.0565833627973413, -2.038448381399855, -2.038448381399855, -2.0281759402071926, -2.0281759402071926, -2.0243504504031296, -2.0243504504031296, -2.0243069688434625, -2.0243069688434625, -2.026251564014294, -2.026251564014294, -2.028525373692084]"
