Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics,Computation_Latency_Metrics,Network_Latency_Metrics
1,0.3,1,30.669795989990234,19.405195953982,215,0,"[0.0643301010131836, 0.059441328048706055, 0.10041403770446777, 0.06260299682617188, 0.0564420223236084, 0.057253122329711914, 0.059530019760131836, 0.06017708778381348, 0.05533099174499512, 0.0667121410369873, 0.05717587471008301, 0.058465003967285156, 0.05576014518737793, 0.05753207206726074, 0.058798789978027344, 0.0589599609375, 0.05846595764160156, 0.056619882583618164, 0.05956602096557617, 0.06351900100708008, 0.05707693099975586, 0.05804181098937988, 0.05678725242614746, 0.05982494354248047, 0.059890031814575195, 0.07810616493225098, 0.08435320854187012, 0.08294177055358887, 0.08307409286499023, 0.10648822784423828, 0.0734410285949707, 0.058114051818847656, 0.05488109588623047, 0.0751030445098877, 0.07115912437438965, 0.057451725006103516, 0.055296897888183594, 0.06073331832885742, 0.07494091987609863, 0.06016707420349121, 0.10259294509887695, 0.05446314811706543, 0.09753298759460449, 0.056112051010131836, 0.05524301528930664, 0.06331014633178711, 0.05449509620666504, 0.1021881103515625, 0.05695486068725586, 0.060913801193237305, 0.05680513381958008, 0.05617213249206543, 0.06979179382324219, 0.07277798652648926, 0.07166886329650879, 0.07037806510925293, 0.06088399887084961, 0.06326985359191895, 0.05706596374511719, 0.06488895416259766, 0.06075119972229004, 0.07933306694030762, 0.0767679214477539, 0.08459711074829102, 0.05816078186035156, 0.06195211410522461, 0.05835413932800293, 0.056887149810791016, 0.05706000328063965, 0.0586092472076416, 0.05944705009460449, 0.06574511528015137, 0.059329986572265625, 0.060391902923583984, 0.09649372100830078, 0.05800580978393555, 0.0576479434967041, 0.06769108772277832, 0.06448173522949219, 0.06949496269226074, 0.057704925537109375, 0.057997941970825195, 0.05866432189941406, 0.05750298500061035, 0.06333804130554199, 0.05948305130004883, 0.058268070220947266, 0.06078505516052246, 0.05951094627380371, 0.05739998817443848, 0.059602975845336914, 0.056723833084106445, 0.08807778358459473, 0.06151127815246582, 0.0583648681640625, 0.05882382392883301, 0.06308817863464355, 0.06713175773620605, 0.060585975646972656, 0.055058956146240234, 0.058039188385009766, 0.06564688682556152, 0.06175398826599121, 0.07812023162841797, 0.06406188011169434, 0.05986309051513672, 0.06101703643798828, 0.06921195983886719, 0.061302900314331055, 0.06260895729064941, 0.07663393020629883, 0.08243584632873535, 0.10518908500671387, 0.058815956115722656, 0.06504511833190918, 0.06026291847229004, 0.08621096611022949, 0.061187744140625, 0.05770587921142578, 0.058454036712646484, 0.07902812957763672, 0.06007099151611328, 0.05811905860900879, 0.07250022888183594, 0.05860304832458496, 0.06077694892883301, 0.05977606773376465, 0.05583906173706055, 0.09268403053283691, 0.05983686447143555, 0.05543398857116699, 0.05934500694274902, 0.06225085258483887, 0.06974005699157715, 0.061135053634643555, 0.06443095207214355, 0.059050798416137695, 0.06108808517456055, 0.056450843811035156, 0.06026792526245117, 0.058027029037475586, 0.05855703353881836, 0.06396722793579102, 0.05835580825805664, 0.055251121520996094, 0.09422731399536133, 0.05594205856323242, 0.09594583511352539, 0.06268501281738281, 0.06080317497253418, 0.05702400207519531, 0.05818772315979004, 0.06079578399658203, 0.0598452091217041, 0.09306502342224121, 0.05797290802001953, 0.06173992156982422, 0.0581820011138916, 0.06476974487304688, 0.058640241622924805, 0.07039308547973633, 0.06657695770263672, 0.05934786796569824, 0.060804128646850586, 0.06101679801940918, 0.06436514854431152, 0.06135082244873047, 0.08576416969299316, 0.06179499626159668, 0.06428003311157227, 0.06689167022705078, 0.06601095199584961, 0.08605217933654785, 0.06006002426147461, 0.061628103256225586, 0.0599207878112793, 0.05995988845825195, 0.06056332588195801, 0.062335968017578125, 0.07549476623535156, 0.08213496208190918, 0.0872030258178711, 0.05760788917541504, 0.059809207916259766, 0.06274008750915527, 0.05851578712463379, 0.06346011161804199, 0.060920000076293945, 0.06870388984680176, 0.06857490539550781, 0.07007312774658203, 0.07841300964355469, 0.059954166412353516, 0.06404590606689453, 0.0643010139465332, 0.06524324417114258, 0.08938980102539062, 0.06296491622924805, 0.0640871524810791, 0.0861806869506836, 0.061470985412597656, 0.06337881088256836, 0.08730792999267578, 0.07334113121032715, 0.06711125373840332, 0.07285714149475098, 0.10175609588623047, 0.06798005104064941, 0.07078099250793457, 0.09590411186218262, 0.06494688987731934, 0.06678128242492676, 0.06885099411010742]","[0.0006494522094726562, 0.0005757808685302734, 0.0004985332489013672, 0.0006580352783203125, 0.0005171298980712891, 0.00040602684020996094, 0.0004239082336425781, 0.000492095947265625, 0.00043487548828125, 0.0005848407745361328, 0.00038623809814453125, 0.0005202293395996094, 0.0008585453033447266, 0.0005693435668945312, 0.00039124488830566406, 0.0007154941558837891, 0.0003528594970703125, 0.0003063678741455078, 0.0005035400390625, 0.0006561279296875, 0.0004253387451171875, 0.00032806396484375, 0.0005271434783935547, 0.0005097389221191406, 0.0003540515899658203, 0.0003199577331542969, 0.00033545494079589844, 0.0005757808685302734, 0.0004975795745849609, 0.0003681182861328125, 0.0006890296936035156, 0.00037932395935058594, 0.00043201446533203125, 0.0009038448333740234, 0.0005819797515869141, 0.0006406307220458984, 0.0004673004150390625, 0.0005700588226318359, 0.0006337165832519531, 0.0005366802215576172, 0.0012445449829101562, 0.00044226646423339844, 0.0006849765777587891, 0.0006799697875976562, 0.001104593276977539, 0.0005724430084228516, 0.0002880096435546875, 0.00045561790466308594, 0.0003864765167236328, 0.00039196014404296875, 0.0003643035888671875, 0.00033926963806152344, 0.0005171298980712891, 0.0034058094024658203, 0.0006501674652099609, 0.0006272792816162109, 0.000446319580078125, 0.0004317760467529297, 0.0004570484161376953, 0.0004062652587890625, 0.000385284423828125, 0.0002827644348144531, 0.00039076805114746094, 0.0004057884216308594, 0.0006532669067382812, 0.0005464553833007812, 0.001489400863647461, 0.0005097389221191406, 0.0010094642639160156, 0.0006849765777587891, 0.003538846969604492, 0.0007264614105224609, 0.0003941059112548828, 0.0003037452697753906, 0.0003504753112792969, 0.0005693435668945312, 0.0003790855407714844, 0.0006341934204101562, 0.0005130767822265625, 0.0007526874542236328, 0.0004494190216064453, 0.0008711814880371094, 0.0005049705505371094, 0.0003743171691894531, 0.0004582405090332031, 0.0006046295166015625, 0.0006015300750732422, 0.0005629062652587891, 0.0005559921264648438, 0.0004749298095703125, 0.0002734661102294922, 0.0003361701965332031, 0.0004813671112060547, 0.00046539306640625, 0.00045418739318847656, 0.00029540061950683594, 0.00037550926208496094, 0.0005033016204833984, 0.0006833076477050781, 0.0007534027099609375, 0.0004439353942871094, 0.0004334449768066406, 0.0005967617034912109, 0.0045392513275146484, 0.0010731220245361328, 0.0002894401550292969, 0.00042319297790527344, 0.0005404949188232422, 0.0005712509155273438, 0.0003159046173095703, 0.00029158592224121094, 0.0004322528839111328, 0.0005576610565185547, 0.0011394023895263672, 0.0006000995635986328, 0.00029087066650390625, 0.0005402565002441406, 0.0005643367767333984, 0.0004799365997314453, 0.00037550926208496094, 0.0006875991821289062, 0.0008547306060791016, 0.0005626678466796875, 0.0006163120269775391, 0.0003237724304199219, 0.0003955364227294922, 0.00028777122497558594, 0.0003018379211425781, 0.00041365623474121094, 0.00040650367736816406, 0.00040984153747558594, 0.0008008480072021484, 0.0005927085876464844, 0.0006210803985595703, 0.0005881786346435547, 0.0009889602661132812, 0.0004634857177734375, 0.0004909038543701172, 0.0005109310150146484, 0.00030112266540527344, 0.0004949569702148438, 0.0007867813110351562, 0.0006880760192871094, 0.0006947517395019531, 0.00032019615173339844, 0.0004169940948486328, 0.0003006458282470703, 0.0005788803100585938, 0.0005698204040527344, 0.000640869140625, 0.00041985511779785156, 0.0007500648498535156, 0.00042700767517089844, 0.0003082752227783203, 0.0006108283996582031, 0.0009603500366210938, 0.0005476474761962891, 0.0013082027435302734, 0.0005762577056884766, 0.0003781318664550781, 0.000507354736328125, 0.0005114078521728516, 0.0006015300750732422, 0.0005104541778564453, 0.00038433074951171875, 0.0007030963897705078, 0.0002818107604980469, 0.0006036758422851562, 0.0004317760467529297, 0.0004253387451171875, 0.002817392349243164, 0.0005118846893310547, 0.0004115104675292969, 0.0004971027374267578, 0.000400543212890625, 0.0007739067077636719, 0.0006844997406005859, 0.00031638145446777344, 0.00026917457580566406, 0.00027632713317871094, 0.0005450248718261719, 0.00047016143798828125, 0.00038909912109375, 0.0003833770751953125, 0.0004968643188476562, 0.0005440711975097656, 0.0005021095275878906, 0.0005583763122558594, 0.0007915496826171875, 0.0008292198181152344, 0.0008780956268310547, 0.003077268600463867, 0.0007758140563964844, 0.0004246234893798828, 0.00048065185546875, 0.0004291534423828125, 0.0004215240478515625, 0.0006685256958007812, 0.0004444122314453125, 0.0004258155822753906, 0.0004260540008544922, 0.0004267692565917969, 0.0004074573516845703, 0.0006527900695800781, 0.0005757808685302734, 0.00029087066650390625, 0.0014197826385498047, 0.00045037269592285156, 0.0004210472106933594, 0.0004525184631347656, 0.0004162788391113281, 0.0003826618194580078, 0.0005517005920410156]","[0.06368064880371094, 0.05886554718017578, 0.0999155044555664, 0.06194496154785156, 0.05592489242553711, 0.05684709548950195, 0.05910611152648926, 0.05968499183654785, 0.05489611625671387, 0.06612730026245117, 0.05678963661193848, 0.05794477462768555, 0.0549015998840332, 0.05696272850036621, 0.05840754508972168, 0.05824446678161621, 0.05811309814453125, 0.056313514709472656, 0.05906248092651367, 0.06286287307739258, 0.05665159225463867, 0.05771374702453613, 0.056260108947753906, 0.05931520462036133, 0.059535980224609375, 0.07778620719909668, 0.08401775360107422, 0.0823659896850586, 0.08257651329040527, 0.10612010955810547, 0.07275199890136719, 0.05773472785949707, 0.05444908142089844, 0.07419919967651367, 0.07057714462280273, 0.05681109428405762, 0.05482959747314453, 0.060163259506225586, 0.07430720329284668, 0.059630393981933594, 0.1013484001159668, 0.05402088165283203, 0.0968480110168457, 0.05543208122253418, 0.0541384220123291, 0.06273770332336426, 0.05420708656311035, 0.10173249244689941, 0.05656838417053223, 0.060521841049194336, 0.05644083023071289, 0.055832862854003906, 0.0692746639251709, 0.06937217712402344, 0.07101869583129883, 0.06975078582763672, 0.060437679290771484, 0.06283807754516602, 0.05660891532897949, 0.0644826889038086, 0.060365915298461914, 0.07905030250549316, 0.07637715339660645, 0.08419132232666016, 0.05750751495361328, 0.06140565872192383, 0.05686473846435547, 0.056377410888671875, 0.05605053901672363, 0.05792427062988281, 0.055908203125, 0.0650186538696289, 0.05893588066101074, 0.060088157653808594, 0.09614324569702148, 0.057436466217041016, 0.05726885795593262, 0.06705689430236816, 0.06396865844726562, 0.06874227523803711, 0.05725550651550293, 0.057126760482788086, 0.05815935134887695, 0.0571286678314209, 0.06287980079650879, 0.058878421783447266, 0.05766654014587402, 0.06022214889526367, 0.05895495414733887, 0.056925058364868164, 0.05932950973510742, 0.05638766288757324, 0.08759641647338867, 0.06104588508605957, 0.05791068077087402, 0.05852842330932617, 0.0627126693725586, 0.06662845611572266, 0.05990266799926758, 0.0543055534362793, 0.057595252990722656, 0.06521344184875488, 0.0611572265625, 0.07358098030090332, 0.0629887580871582, 0.05957365036010742, 0.06059384346008301, 0.06867146492004395, 0.06073164939880371, 0.062293052673339844, 0.07634234428405762, 0.08200359344482422, 0.10463142395019531, 0.05767655372619629, 0.06444501876831055, 0.05997204780578613, 0.08567070960998535, 0.0606234073638916, 0.057225942611694336, 0.05807852745056152, 0.07834053039550781, 0.05921626091003418, 0.0575563907623291, 0.0718839168548584, 0.05827927589416504, 0.060381412506103516, 0.05948829650878906, 0.05553722381591797, 0.0922703742980957, 0.05943036079406738, 0.055024147033691406, 0.058544158935546875, 0.06165814399719238, 0.06911897659301758, 0.060546875, 0.06344199180603027, 0.05858731269836426, 0.06059718132019043, 0.05593991279602051, 0.0599668025970459, 0.05753207206726074, 0.0577702522277832, 0.0632791519165039, 0.05766105651855469, 0.054930925369262695, 0.0938103199005127, 0.05564141273498535, 0.0953669548034668, 0.06211519241333008, 0.06016230583190918, 0.05660414695739746, 0.05743765830993652, 0.06036877632141113, 0.05953693389892578, 0.09245419502258301, 0.05701255798339844, 0.06119227409362793, 0.05687379837036133, 0.0641934871673584, 0.05826210975646973, 0.0698857307434082, 0.06606554985046387, 0.058746337890625, 0.06029367446899414, 0.06063246726989746, 0.06366205215454102, 0.06106901168823242, 0.08516049385070801, 0.06136322021484375, 0.06385469436645508, 0.06407427787780762, 0.06549906730651855, 0.08564066886901855, 0.05956292152404785, 0.06122756004333496, 0.059146881103515625, 0.05927538871765137, 0.060246944427490234, 0.06206679344177246, 0.07521843910217285, 0.08158993721008301, 0.08673286437988281, 0.05721879005432129, 0.05942583084106445, 0.06224322319030762, 0.05797171592712402, 0.0629580020904541, 0.060361623764038086, 0.06791234016418457, 0.06774568557739258, 0.06919503211975098, 0.07533574104309082, 0.05917835235595703, 0.06362128257751465, 0.06382036209106445, 0.06481409072875977, 0.08896827697753906, 0.062296390533447266, 0.06364274024963379, 0.0857548713684082, 0.061044931411743164, 0.06295204162597656, 0.08690047264099121, 0.07268834114074707, 0.06653547286987305, 0.07256627082824707, 0.10033631324768066, 0.06752967834472656, 0.07035994529724121, 0.09545159339904785, 0.06453061103820801, 0.06639862060546875, 0.0682992935180664]"
