Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Cloud_Command_Latency_Metrics,Cloud_Computation_Latency_Metrics,Cloud_Network_Latency_Metrics,Local_Command_Latency_Metrics,Local_Computation_Latency_Metrics,Local_Network_Latency_Metrics,X_Waypoints,Y_Waypoints,X_History,Y_History
1,0.3,1,20.0539493560791,13.424174980485331,29,0,"[0.11928796768188477, 0.1182699203491211, 0.11777567863464355, 0.11679816246032715, 0.11777806282043457, 0.11699199676513672, 0.11730599403381348, 0.11682391166687012, 0.11464810371398926, 0.1165618896484375, 0.11700296401977539, 0.12191891670227051, 0.11783432960510254, 0.11713504791259766, 0.11547112464904785, 0.11680984497070312, 0.117401123046875, 0.11664414405822754, 0.11330008506774902, 0.1210482120513916, 0.11555719375610352, 0.11687493324279785, 0.1172022819519043, 0.11759114265441895, 0.1183629035949707, 0.11562490463256836, 0.11671090126037598]","[0.07603907585144043, 0.10804200172424316, 0.06698989868164062, 0.06508731842041016, 0.08329105377197266, 0.0664827823638916, 0.10654115676879883, 0.06483888626098633, 0.06600809097290039, 0.06201601028442383, 0.06399703025817871, 0.10782599449157715, 0.06401300430297852, 0.06511306762695312, 0.06590104103088379, 0.06320691108703613, 0.08170866966247559, 0.0638878345489502, 0.06792020797729492, 0.09310293197631836, 0.06725597381591797, 0.07020282745361328, 0.08164811134338379, 0.0637202262878418, 0.06540799140930176, 0.06538581848144531, 0.0663461685180664]","[0.043248891830444336, 0.01022791862487793, 0.05078577995300293, 0.05171084403991699, 0.034487009048461914, 0.05050921440124512, 0.010764837265014648, 0.05198502540588379, 0.04864001274108887, 0.05454587936401367, 0.05300593376159668, 0.01409292221069336, 0.05382132530212402, 0.05202198028564453, 0.04957008361816406, 0.05360293388366699, 0.035692453384399414, 0.052756309509277344, 0.0453798770904541, 0.027945280075073242, 0.04830121994018555, 0.04667210578918457, 0.03555417060852051, 0.05387091636657715, 0.052954912185668945, 0.05023908615112305, 0.05036473274230957]","[0.05972599983215332, 0.05744504928588867, 0.05827188491821289, 0.057224273681640625, 0.06026816368103027, 0.058075904846191406, 0.05824899673461914, 0.05749177932739258, 0.05826711654663086, 0.0582280158996582, 0.0572819709777832, 0.05981302261352539, 0.05762505531311035, 0.05837702751159668, 0.05624198913574219, 0.05813288688659668, 0.058248043060302734, 0.05756998062133789, 0.05355715751647949, 0.06172919273376465, 0.056623220443725586, 0.05796098709106445, 0.058428287506103516, 0.058234214782714844, 0.05808377265930176, 0.05642986297607422, 0.05756378173828125]","[0.0021979808807373047, 0.0015838146209716797, 0.0015072822570800781, 0.0016260147094726562, 0.0018470287322998047, 0.0015010833740234375, 0.0015311241149902344, 0.0018570423126220703, 0.001726388931274414, 0.0015518665313720703, 0.0016582012176513672, 0.0016868114471435547, 0.001638174057006836, 0.001561880111694336, 0.0017011165618896484, 0.00179290771484375, 0.001528024673461914, 0.0018067359924316406, 0.0014641284942626953, 0.0018780231475830078, 0.0016970634460449219, 0.0019791126251220703, 0.0017361640930175781, 0.0015759468078613281, 0.001538991928100586, 0.0017480850219726562, 0.0021851062774658203]","[0.057528018951416016, 0.05586123466491699, 0.05676460266113281, 0.05559825897216797, 0.05842113494873047, 0.05657482147216797, 0.056717872619628906, 0.05563473701477051, 0.056540727615356445, 0.05667614936828613, 0.055623769760131836, 0.058126211166381836, 0.055986881256103516, 0.056815147399902344, 0.05454087257385254, 0.05633997917175293, 0.05672001838684082, 0.05576324462890625, 0.0520930290222168, 0.05985116958618164, 0.054926156997680664, 0.05598187446594238, 0.05669212341308594, 0.056658267974853516, 0.05654478073120117, 0.05468177795410156, 0.05537867546081543]","[0.05063291139240506, 0.10126582278481013, 0.1518987341772152, 0.20253164556962025, 0.25316455696202533, 0.3037974683544304, 0.35443037974683544, 0.4050632911392405, 0.45569620253164556, 0.5063291139240507, 0.5569620253164557, 0.6075949367088608, 0.6582278481012658, 0.7088607594936709, 0.7594936708860759, 0.810126582278481, 0.8607594936708861, 0.9113924050632911, 0.9620253164556962, 1.0126582278481013, 1.0632911392405062, 1.1139240506329113, 1.1645569620253164, 1.2151898734177216, 1.2658227848101267, 1.3164556962025316, 1.3670886075949367, 1.4177215189873418, 1.4683544303797469, 1.5189873417721518, 1.5696202531645569, 1.620253164556962, 1.6708860759493671, 1.7215189873417722, 1.7721518987341771, 1.8227848101265822, 1.8734177215189873, 1.9240506329113924, 1.9746835443037973, 2.0253164556962027, 2.0759493670886076, 2.1265822784810124, 2.1772151898734178, 2.2278481012658227, 2.278481012658228, 2.329113924050633, 2.3797468354430378, 2.430379746835443, 2.481012658227848, 2.5316455696202533, 2.5822784810126582, 2.632911392405063, 2.6835443037974684, 2.7341772151898733, 2.7848101265822782, 2.8354430379746836, 2.8860759493670884, 2.9367088607594938, 2.9873417721518987, 3.0379746835443036, 3.088607594936709, 3.1392405063291138, 3.189873417721519, 3.240506329113924, 3.291139240506329, 3.3417721518987342, 3.392405063291139, 3.4430379746835444, 3.4936708860759493, 3.5443037974683542, 3.5949367088607596, 3.6455696202531644, 3.6962025316455698, 3.7468354430379747, 3.7974683544303796, 3.848101265822785, 3.8987341772151898, 3.9493670886075947, 4.0, 4.036363636363636, 4.072727272727272, 4.109090909090909, 4.1454545454545455, 4.181818181818182, 4.218181818181818, 4.254545454545455, 4.290909090909091, 4.327272727272727, 4.363636363636363, 4.4, 4.4363636363636365, 4.472727272727273, 4.509090909090909, 4.545454545454545, 4.581818181818182, 4.618181818181818, 4.654545454545454, 4.690909090909091, 4.727272727272727, 4.763636363636364, 4.800000000000001, 4.836363636363636, 4.872727272727273, 4.909090909090908, 4.945454545454545, 4.9818181818181815, 5.018181818181818, 5.054545454545455, 5.090909090909091, 5.127272727272727, 5.163636363636364, 5.199999999999999, 5.236363636363636, 5.272727272727273, 5.309090909090909, 5.345454545454546, 5.381818181818182, 5.418181818181818, 5.454545454545454, 5.490909090909091, 5.527272727272727, 5.5636363636363635, 5.6, 5.636363636363636, 5.672727272727272, 5.709090909090909, 5.745454545454546, 5.781818181818182, 5.818181818181818, 5.8545454545454545, 5.890909090909091, 5.927272727272727, 5.963636363636363, 6.0, 6.051282051282051, 6.102564102564102, 6.153846153846153, 6.205128205128205, 6.256410256410256, 6.3076923076923075, 6.3589743589743595, 6.410256410256411, 6.461538461538462, 6.512820512820513, 6.564102564102564, 6.615384615384615, 6.666666666666666, 6.717948717948717, 6.769230769230769, 6.82051282051282, 6.871794871794872, 6.923076923076923, 6.9743589743589745, 7.0256410256410255, 7.076923076923077, 7.128205128205128, 7.17948717948718, 7.230769230769231, 7.282051282051282, 7.333333333333333, 7.384615384615385, 7.435897435897436, 7.487179487179487, 7.538461538461538, 7.589743589743589, 7.6410256410256405, 7.6923076923076925, 7.743589743589744, 7.794871794871795, 7.846153846153846, 7.897435897435898, 7.948717948717949, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03636363636363636, -0.07272727272727272, -0.10909090909090909, -0.14545454545454545, -0.18181818181818182, -0.21818181818181817, -0.2545454545454545, -0.2909090909090909, -0.32727272727272727, -0.36363636363636365, -0.39999999999999997, -0.43636363636363634, -0.4727272727272727, -0.509090909090909, -0.5454545454545454, -0.5818181818181818, -0.6181818181818182, -0.6545454545454545, -0.6909090909090909, -0.7272727272727273, -0.7636363636363636, -0.7999999999999999, -0.8363636363636363, -0.8727272727272727, -0.9090909090909091, -0.9454545454545454, -0.9818181818181818, -1.018181818181818, -1.0545454545454545, -1.0909090909090908, -1.1272727272727272, -1.1636363636363636, -1.2, -1.2363636363636363, -1.2727272727272727, -1.309090909090909, -1.3454545454545455, -1.3818181818181818, -1.4181818181818182, -1.4545454545454546, -1.4909090909090907, -1.5272727272727271, -1.5636363636363635, -1.5999999999999999, -1.6363636363636362, -1.6727272727272726, -1.709090909090909, -1.7454545454545454, -1.7818181818181817, -1.8181818181818181, -1.8545454545454545, -1.8909090909090909, -1.9272727272727272, -1.9636363636363636, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0]","[0.2050446871181668, 0.2050446871181668, 0.2050446871181668, 0.2050446871181668, 0.2050446871181668, 0.2050446871181668, 0.2050446871181668, 0.2050446871181668, 0.2079635069669453, 0.2079635069669453, 0.2079635069669453, 0.2079635069669453, 0.2079635069669453, 0.2079635069669453, 0.2079635069669453, 0.2079635069669453, 0.2726753039146152, 0.2726753039146152, 0.2726753039146152, 0.2726753039146152, 0.2726753039146152, 0.2726753039146152, 0.2726753039146152, 0.2726753039146152, 0.39300770328111073, 0.39300770328111073, 0.39300770328111073, 0.39300770328111073, 0.39300770328111073, 0.39300770328111073, 0.39300770328111073, 0.39300770328111073, 0.5909838599951259, 0.5909838599951259, 0.5909838599951259, 0.5909838599951259, 0.5909838599951259, 0.5909838599951259, 0.5909838599951259, 0.5909838599951259, 0.8636711424106874, 0.8636711424106874, 0.8636711424106874, 0.8636711424106874, 0.8636711424106874, 0.8636711424106874, 0.8636711424106874, 0.8636711424106874, 1.2007081558400265, 1.2007081558400265, 1.2007081558400265, 1.2007081558400265, 1.2007081558400265, 1.2007081558400265, 1.2007081558400265, 1.2007081558400265, 1.5951699820176712, 1.5951699820176712, 1.5951699820176712, 1.5951699820176712, 1.5951699820176712, 1.5951699820176712, 1.5951699820176712, 1.5951699820176712, 2.0026650510661326, 2.0026650510661326, 2.0026650510661326, 2.0026650510661326, 2.0026650510661326, 2.0026650510661326, 2.0026650510661326, 2.0026650510661326, 2.4247117231857414, 2.4247117231857414, 2.4247117231857414, 2.4247117231857414, 2.4247117231857414, 2.4247117231857414, 2.4247117231857414, 2.4247117231857414, 2.8439743207016077, 2.8439743207016077, 2.8439743207016077, 2.8439743207016077, 2.8439743207016077, 2.8439743207016077, 2.8439743207016077, 2.8439743207016077, 3.264987679117864, 3.264987679117864, 3.264987679117864, 3.264987679117864, 3.264987679117864, 3.264987679117864, 3.264987679117864, 3.264987679117864, 3.68650301496881, 3.68650301496881, 3.68650301496881, 3.68650301496881, 3.68650301496881, 3.68650301496881, 3.68650301496881, 3.68650301496881, 4.098608822516673, 4.098608822516673, 4.098608822516673, 4.098608822516673, 4.098608822516673, 4.098608822516673, 4.098608822516673, 4.098608822516673, 4.450627381129278, 4.450627381129278, 4.450627381129278, 4.450627381129278, 4.450627381129278, 4.450627381129278, 4.450627381129278, 4.450627381129278, 4.630497292555441, 4.630497292555441, 4.630497292555441, 4.630497292555441, 4.630497292555441, 4.630497292555441, 4.630497292555441, 4.630497292555441, 4.707281850792721, 4.707281850792721, 4.707281850792721, 4.707281850792721, 4.707281850792721, 4.707281850792721, 4.707281850792721, 4.707281850792721, 4.846775049025635, 4.846775049025635, 4.846775049025635, 4.846775049025635, 4.846775049025635, 4.846775049025635, 4.846775049025635, 4.846775049025635, 5.1180594451747305, 5.1180594451747305, 5.1180594451747305, 5.1180594451747305, 5.1180594451747305, 5.1180594451747305, 5.1180594451747305, 5.1180594451747305, 5.45503753703249, 5.45503753703249, 5.45503753703249, 5.45503753703249, 5.45503753703249, 5.45503753703249, 5.45503753703249, 5.45503753703249, 5.817625450597954, 5.817625450597954, 5.817625450597954, 5.817625450597954, 5.817625450597954, 5.817625450597954, 5.817625450597954, 5.817625450597954, 6.118516206300506, 6.118516206300506, 6.118516206300506, 6.118516206300506, 6.118516206300506, 6.118516206300506, 6.118516206300506, 6.118516206300506, 6.4235631077745, 6.4235631077745, 6.4235631077745, 6.4235631077745, 6.4235631077745, 6.4235631077745, 6.4235631077745, 6.4235631077745, 6.782077756658323, 6.782077756658323, 6.782077756658323, 6.782077756658323, 6.782077756658323, 6.782077756658323, 6.782077756658323, 6.782077756658323, 7.08567110217196, 7.08567110217196, 7.08567110217196, 7.08567110217196, 7.08567110217196, 7.08567110217196, 7.08567110217196, 7.08567110217196, 7.402536315401792, 7.402536315401792, 7.402536315401792, 7.402536315401792, 7.402536315401792, 7.402536315401792, 7.402536315401792, 7.402536315401792, 7.755926377498541, 7.755926377498541, 7.755926377498541, 7.755926377498541, 7.755926377498541, 7.755926377498541, 7.755926377498541, 7.755926377498541, 8.039268575810334, 8.039268575810334]","[1.2396578720650555e-05, 1.2396578720650555e-05, 1.2396578720650555e-05, 1.2396578720650555e-05, 1.2396578720650555e-05, 1.2396578720650555e-05, 1.2396578720650555e-05, 1.2396578720650555e-05, 9.348757198600737e-06, 9.348757198600737e-06, 9.348757198600737e-06, 9.348757198600737e-06, 9.348757198600737e-06, 9.348757198600737e-06, 9.348757198600737e-06, 9.348757198600737e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.7191815059093e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.941388556976473e-06, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3630018433899333e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -1.3901915271375105e-05, -2.708589346255511e-05, -2.708589346255511e-05, -2.708589346255511e-05, -2.708589346255511e-05, -2.708589346255511e-05, -2.708589346255511e-05, -2.708589346255511e-05, -2.708589346255511e-05, -6.713497180218034e-05, -6.713497180218034e-05, -6.713497180218034e-05, -6.713497180218034e-05, -6.713497180218034e-05, -6.713497180218034e-05, -6.713497180218034e-05, -6.713497180218034e-05, -0.00010789781681757388, -0.00010789781681757388, -0.00010789781681757388, -0.00010789781681757388, -0.00010789781681757388, -0.00010789781681757388, -0.00010789781681757388, -0.00010789781681757388, -0.00014211858486198393, -0.00014211858486198393, -0.00014211858486198393, -0.00014211858486198393, -0.00014211858486198393, -0.00014211858486198393, -0.00014211858486198393, -0.00014211858486198393, -0.00018237000295595775, -0.00018237000295595775, -0.00018237000295595775, -0.00018237000295595775, -0.00018237000295595775, -0.00018237000295595775, -0.00018237000295595775, -0.00018237000295595775, -0.0001564932739489516, -0.0001564932739489516, -0.0001564932739489516, -0.0001564932739489516, -0.0001564932739489516, -0.0001564932739489516, -0.0001564932739489516, -0.0001564932739489516, -0.0008899431771483381, -0.0008899431771483381, -0.0008899431771483381, -0.0008899431771483381, -0.0008899431771483381, -0.0008899431771483381, -0.0008899431771483381, -0.0008899431771483381, -0.021508494094568505, -0.021508494094568505, -0.021508494094568505, -0.021508494094568505, -0.021508494094568505, -0.021508494094568505, -0.021508494094568505, -0.021508494094568505, -0.1714318318682843, -0.1714318318682843, -0.1714318318682843, -0.1714318318682843, -0.1714318318682843, -0.1714318318682843, -0.1714318318682843, -0.1714318318682843, -0.4454970622180007, -0.4454970622180007, -0.4454970622180007, -0.4454970622180007, -0.4454970622180007, -0.4454970622180007, -0.4454970622180007, -0.4454970622180007, -0.7649195609289314, -0.7649195609289314, -0.7649195609289314, -0.7649195609289314, -0.7649195609289314, -0.7649195609289314, -0.7649195609289314, -0.7649195609289314, -1.0971270090313134, -1.0971270090313134, -1.0971270090313134, -1.0971270090313134, -1.0971270090313134, -1.0971270090313134, -1.0971270090313134, -1.0971270090313134, -1.330983492596785, -1.330983492596785, -1.330983492596785, -1.330983492596785, -1.330983492596785, -1.330983492596785, -1.330983492596785, -1.330983492596785, -1.4571531786696543, -1.4571531786696543, -1.4571531786696543, -1.4571531786696543, -1.4571531786696543, -1.4571531786696543, -1.4571531786696543, -1.4571531786696543, -1.605906762837698, -1.605906762837698, -1.605906762837698, -1.605906762837698, -1.605906762837698, -1.605906762837698, -1.605906762837698, -1.605906762837698, -1.8517183896893028, -1.8517183896893028, -1.8517183896893028, -1.8517183896893028, -1.8517183896893028, -1.8517183896893028, -1.8517183896893028, -1.8517183896893028, -2.0908940826389895, -2.0908940826389895, -2.0908940826389895, -2.0908940826389895, -2.0908940826389895, -2.0908940826389895, -2.0908940826389895, -2.0908940826389895, -2.1141024723187387, -2.1141024723187387, -2.1141024723187387, -2.1141024723187387, -2.1141024723187387, -2.1141024723187387, -2.1141024723187387, -2.1141024723187387, -1.9778623819955419, -1.9778623819955419, -1.9778623819955419, -1.9778623819955419, -1.9778623819955419, -1.9778623819955419, -1.9778623819955419, -1.9778623819955419, -1.8013208780581904, -1.8013208780581904, -1.8013208780581904, -1.8013208780581904, -1.8013208780581904, -1.8013208780581904, -1.8013208780581904, -1.8013208780581904, -1.7622341802083838, -1.7622341802083838, -1.7622341802083838, -1.7622341802083838, -1.7622341802083838, -1.7622341802083838, -1.7622341802083838, -1.7622341802083838, -1.8543803150502158, -1.8543803150502158]"
