Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics
1,0.3,1,96.09653186798096,80.9122745811886,130,0,"[0.4335150718688965, 0.4307398796081543, 0.43428516387939453, 0.48145198822021484, 0.46854496002197266, 0.43001794815063477, 0.4284238815307617, 0.5027649402618408, 0.4765491485595703, 0.4388260841369629, 0.5343639850616455, 0.4908027648925781, 0.49207186698913574, 0.6054179668426514, 0.5126199722290039, 0.6117770671844482, 0.5190010070800781, 0.5132570266723633, 0.4269580841064453, 0.4466390609741211, 0.5070590972900391, 0.59195876121521, 0.5254709720611572, 0.5262351036071777, 0.5877370834350586, 0.46106624603271484, 0.5225331783294678, 0.5286321640014648, 0.506911039352417, 0.5146949291229248, 0.5181319713592529, 0.5144309997558594, 0.49930405616760254, 0.5203042030334473, 0.5159480571746826, 0.5117409229278564, 0.5143322944641113, 0.5092868804931641, 0.5176670551300049, 0.5112528800964355, 0.5159969329833984, 0.5160980224609375, 0.5084669589996338, 0.4306812286376953, 0.5095939636230469, 0.49703073501586914, 0.5134298801422119, 0.5149290561676025, 0.5200691223144531, 0.5198819637298584, 0.5131409168243408, 0.5197861194610596, 0.5199010372161865, 0.5153708457946777, 0.5185401439666748, 0.44203805923461914, 0.44522905349731445, 0.6055738925933838, 0.49025726318359375, 0.4905831813812256, 0.6203482151031494, 0.5077078342437744, 0.5283498764038086, 0.5212159156799316, 0.4540679454803467, 0.5238850116729736, 0.6521689891815186, 0.504143238067627, 0.5189118385314941, 0.6188197135925293, 0.5199828147888184, 0.5148370265960693, 0.5152151584625244, 0.5160131454467773, 0.616523027420044, 0.4511442184448242, 0.5155909061431885, 0.48490381240844727, 0.5174648761749268, 0.5220448970794678, 0.47151780128479004, 0.4180910587310791, 0.4382660388946533, 0.456834077835083, 0.49875497817993164, 0.535355806350708, 0.5151569843292236, 0.5181472301483154, 0.4605860710144043, 0.5144731998443604, 0.5705358982086182, 0.5111870765686035, 0.4977118968963623, 0.514275074005127, 0.49874305725097656, 0.5406429767608643, 0.4415140151977539, 0.5850367546081543, 0.6086149215698242, 0.5196142196655273, 0.5221860408782959, 0.5204579830169678, 0.5183532238006592, 0.617779016494751, 0.4505181312561035, 0.589799165725708, 0.582003116607666, 0.6271758079528809, 0.5177998542785645, 0.531041145324707, 0.4489920139312744, 0.45255303382873535, 0.45058298110961914, 0.4686429500579834, 0.5163161754608154, 0.6231429576873779, 0.5106639862060547, 0.5183160305023193, 0.5089442729949951, 0.5192198753356934, 0.6190793514251709, 0.4283740520477295, 0.5326790809631348, 0.5295863151550293, 0.5049779415130615, 0.4885542392730713, 0.5171482563018799, 0.5174460411071777]"
2,0.3,1,41.90206813812256,89.43959204870787,102,0,"[0.05688977241516113, 0.10305261611938477, 0.2744719982147217, 0.07975912094116211, 0.0742793083190918, 0.11769580841064453, 0.2433919906616211, 0.0610661506652832, 0.10757303237915039, 0.09880995750427246, 0.4048891067504883, 0.09494304656982422, 0.1700000762939453, 0.40159010887145996, 0.06760907173156738, 0.13361287117004395, 0.08105611801147461, 0.0817720890045166, 0.1194770336151123, 0.1211707592010498, 0.08823990821838379, 0.08597183227539062, 0.3083789348602295, 0.12365317344665527, 0.09546899795532227, 0.08340096473693848, 0.08446407318115234, 0.27663516998291016, 0.08400893211364746, 0.09326624870300293, 0.10120987892150879, 0.08728885650634766, 0.06824398040771484, 0.40097999572753906, 0.11169624328613281, 0.1694040298461914, 0.38179588317871094, 0.08494186401367188, 0.17348313331604004, 0.11030125617980957, 0.10980892181396484, 0.08845114707946777, 0.32584500312805176, 0.06751275062561035, 0.24783611297607422, 0.1073458194732666, 0.1540849208831787, 0.16739416122436523, 0.08951187133789062, 0.10233306884765625, 0.10813283920288086, 0.10459065437316895, 0.19838404655456543, 0.21091318130493164, 0.3056478500366211, 0.13370919227600098, 0.5127878189086914, 0.4643552303314209, 0.0649709701538086, 0.2251882553100586, 0.3285939693450928, 0.10312581062316895, 0.21583008766174316, 0.09803485870361328, 0.08007979393005371, 0.30527377128601074, 0.09710121154785156, 0.27837491035461426, 0.07337594032287598, 0.27616000175476074, 0.08465719223022461, 0.34552812576293945, 0.11612105369567871, 0.269258975982666, 0.09645819664001465, 0.09473013877868652, 0.370286226272583, 0.23810601234436035, 0.11813521385192871, 0.39513230323791504, 0.09682297706604004, 0.21918320655822754, 0.12202906608581543, 0.08271503448486328, 0.3977961540222168, 0.12115192413330078, 0.3804910182952881, 0.1444852352142334, 0.1985759735107422, 0.1060030460357666, 0.11028528213500977, 0.13315606117248535, 0.13597798347473145, 0.1287708282470703, 0.08194112777709961, 0.26918983459472656, 0.08187508583068848, 0.12160110473632812, 0.11051678657531738, 0.27048587799072266]"
3,0.3,1,70.09043502807617,70.54173961193474,170,0,"[0.05760788917541504, 0.440277099609375, 0.06067299842834473, 0.16284394264221191, 0.08410978317260742, 0.06059598922729492, 0.3256518840789795, 0.12839913368225098, 0.28665590286254883, 0.09448122978210449, 0.09310483932495117, 0.09974122047424316, 0.11338400840759277, 0.09453010559082031, 0.26036691665649414, 0.4693489074707031, 0.059548139572143555, 0.26937007904052734, 0.16170907020568848, 0.16842007637023926, 0.08992409706115723, 0.10355782508850098, 0.13329505920410156, 0.10767006874084473, 0.3688058853149414, 0.07666420936584473, 0.19899296760559082, 0.11081814765930176, 0.09135913848876953, 0.07440710067749023, 0.09111618995666504, 0.08327507972717285, 0.09588289260864258, 0.13356709480285645, 0.19592976570129395, 0.15954303741455078, 0.07211089134216309, 0.25429797172546387, 0.3203120231628418, 0.10405826568603516, 0.6694982051849365, 0.05795478820800781, 0.24151206016540527, 0.3350977897644043, 0.10844111442565918, 0.24301791191101074, 0.06930088996887207, 0.06673288345336914, 0.38440704345703125, 0.06882190704345703, 0.133073091506958, 0.3661460876464844, 0.06697487831115723, 0.1673438549041748, 0.47536182403564453, 0.061989784240722656, 0.2264080047607422, 0.23393487930297852, 0.36020779609680176, 0.09787607192993164, 0.2230091094970703, 0.09621214866638184, 0.16106438636779785, 0.15197277069091797, 0.10526728630065918, 0.08964180946350098, 0.264415979385376, 0.07200813293457031, 0.06623983383178711, 0.36287903785705566, 0.09065008163452148, 0.19704294204711914, 0.2763490676879883, 0.06726717948913574, 0.39853692054748535, 0.08846187591552734, 0.18132495880126953, 0.29167699813842773, 0.07622504234313965, 0.2997281551361084, 0.08890986442565918, 0.22997498512268066, 0.33277201652526855, 0.0720980167388916, 0.19762730598449707, 0.298022985458374, 0.08983016014099121, 0.3142683506011963, 0.06250190734863281, 0.2266099452972412, 0.33484697341918945, 0.1030130386352539, 0.3025662899017334, 0.1231389045715332, 0.25542306900024414, 0.27962779998779297, 0.08681011199951172, 0.2758619785308838, 0.08024311065673828, 0.28302884101867676, 0.0850989818572998, 0.0973050594329834, 0.10441303253173828, 0.08278107643127441, 0.0789492130279541, 0.39978981018066406, 0.23655176162719727, 0.19434595108032227, 0.17240500450134277, 0.08008122444152832, 0.36097002029418945, 0.1042947769165039, 0.2182328701019287, 0.2638890743255615, 0.37930798530578613, 0.06819510459899902, 0.15439891815185547, 0.3276360034942627, 0.10416603088378906, 0.39643216133117676, 0.09249210357666016, 0.15136408805847168, 0.10746097564697266, 0.10273909568786621, 0.39388513565063477, 0.0807180404663086, 0.17416071891784668, 0.1381680965423584, 0.11903882026672363, 0.4891200065612793, 0.05708813667297363, 0.21982908248901367, 0.5517239570617676, 0.05887794494628906, 0.11350512504577637, 0.22050905227661133, 0.26454710960388184, 0.2560460567474365, 0.3332560062408447, 0.12368893623352051, 0.30250000953674316, 0.10899782180786133, 0.30156588554382324, 0.11393404006958008, 0.0944371223449707, 0.11627912521362305, 0.1079411506652832, 0.10962390899658203, 0.14359211921691895, 0.13897991180419922, 0.13064026832580566, 0.12009191513061523, 0.09300398826599121, 0.3071408271789551, 0.10564184188842773, 0.0963132381439209, 0.11069107055664062, 0.10439825057983398, 0.09431195259094238, 0.1032712459564209, 0.11166691780090332, 0.08412504196166992, 0.39760398864746094, 0.07163810729980469, 0.2046070098876953, 0.11993694305419922, 0.09344887733459473, 0.09958505630493164]"
