Path_Number,Command_Timeout(s),Num_Iteration,Total_Path_Latency(s),Accuracy,Num_Unique_Msgs,Num_Timeouts,Command_Latency_Metrics
1,0.3,1,80.40745687484741,92.71527979901211,203,0,"[0.25025391578674316, 0.3775811195373535, 0.28706812858581543, 0.2764439582824707, 0.1876661777496338, 0.2867250442504883, 0.26996684074401855, 0.18178582191467285, 0.28459978103637695, 0.38507699966430664, 0.28928089141845703, 0.6988809108734131, 0.27541589736938477, 0.2901792526245117, 0.28373193740844727, 0.27805590629577637, 0.3855929374694824, 0.401198148727417, 0.23380684852600098, 0.25644874572753906, 0.2778611183166504, 0.2591361999511719, 0.21761679649353027, 0.2699098587036133, 0.26567697525024414, 0.20372605323791504, 0.29549717903137207, 0.378450870513916, 0.3887157440185547, 0.4909660816192627, 0.2772679328918457, 0.2824101448059082, 0.31520795822143555, 0.3634488582611084, 0.28328680992126465, 0.24109911918640137, 0.19511914253234863, 0.22302699089050293, 0.21080398559570312, 0.24677705764770508, 0.3766930103302002, 0.18506383895874023, 0.19537067413330078, 0.38277602195739746, 0.3907179832458496, 0.18433523178100586, 0.2864060401916504, 0.2869420051574707, 0.2850799560546875, 0.18257999420166016, 0.1824178695678711, 0.30179667472839355, 0.2716202735900879, 0.2042219638824463, 0.18184375762939453, 0.2716202735900879, 0.18100190162658691, 0.1940140724182129, 0.20710301399230957, 0.4703788757324219, 0.38883090019226074, 0.3834409713745117, 0.24738407135009766, 0.2174680233001709, 0.3565037250518799, 1.0037999153137207, 0.21569371223449707, 0.290910005569458, 0.2815392017364502, 0.275115966796875, 0.3143889904022217, 0.25087809562683105, 0.2875492572784424, 0.3867318630218506, 0.2843210697174072, 0.2488231658935547, 0.22264790534973145, 0.18056273460388184, 0.3169710636138916, 0.24563097953796387, 0.29803013801574707, 0.25933218002319336, 0.24074196815490723, 0.35362911224365234, 0.25903916358947754, 0.38887500762939453, 0.4043161869049072, 0.38231706619262695, 0.4820878505706787, 1.1158812046051025, 1.0019702911376953, 0.26288700103759766, 0.17821025848388672, 0.1857290267944336, 0.21371698379516602, 0.2375471591949463, 0.1855161190032959, 0.24722790718078613, 0.30820298194885254, 0.1853179931640625, 0.22156810760498047, 0.23435592651367188, 0.19080185890197754, 0.18795990943908691, 0.1954190731048584, 0.1813051700592041, 0.19854283332824707, 0.17861199378967285, 0.1845991611480713, 0.17985892295837402, 0.18964576721191406, 0.21575021743774414, 0.2576570510864258, 0.1860499382019043, 0.17679095268249512, 0.195587158203125, 0.38526105880737305, 0.17942023277282715, 0.18905377388000488, 0.19266271591186523, 0.21054601669311523, 0.17721986770629883, 0.6856939792633057, 0.18200111389160156, 0.25121593475341797, 0.2279951572418213, 0.18587708473205566, 0.26670217514038086, 0.20251131057739258, 0.19088196754455566, 0.2965660095214844, 0.24350714683532715, 0.2882072925567627, 0.3867151737213135, 0.38918113708496094, 0.2849748134613037, 0.287639856338501, 0.3333549499511719, 0.2351071834564209, 0.20687484741210938, 0.2339158058166504, 0.22660398483276367, 0.292896032333374, 0.3821980953216553, 0.28177404403686523, 0.2987327575683594, 0.21513772010803223, 0.2329568862915039, 0.30887818336486816, 0.4061458110809326, 0.2966470718383789, 0.177778959274292, 0.22266602516174316, 0.32367897033691406, 0.29220104217529297, 0.1796560287475586, 0.20308303833007812, 0.1807689666748047, 0.19830608367919922, 0.17757701873779297, 0.18066000938415527, 0.18616700172424316, 0.18563079833984375, 0.2717781066894531, 0.277569055557251, 0.3328540325164795, 0.23778700828552246, 0.1900501251220703, 0.29355788230895996, 0.20016908645629883, 0.17519712448120117, 0.2769947052001953, 0.19350600242614746, 0.1842350959777832, 0.19970703125, 0.17541813850402832, 0.1853470802307129, 0.1897122859954834, 0.3904130458831787, 0.29055166244506836, 0.23876595497131348, 0.23051118850708008, 0.18934988975524902, 0.2539048194885254, 0.22743487358093262, 0.2016592025756836, 0.2556910514831543, 0.2038588523864746, 0.18247699737548828, 0.29044675827026367, 0.2852749824523926, 0.17955303192138672, 0.2131059169769287, 0.26922106742858887, 0.19587421417236328, 0.253817081451416, 0.20882201194763184, 0.39171600341796875, 0.28520917892456055, 0.28656792640686035, 0.2789270877838135]"
2,0.3,1,37.241559743881226,95.9931393734607,160,0,"[0.061463117599487305, 0.10376405715942383, 0.07006216049194336, 0.06085395812988281, 0.07403707504272461, 0.14598917961120605, 0.061888933181762695, 0.16623806953430176, 0.06195998191833496, 0.16280412673950195, 0.07076501846313477, 0.08696794509887695, 0.06380987167358398, 0.16474127769470215, 0.05952310562133789, 0.16435694694519043, 0.08063483238220215, 0.08294987678527832, 0.08073115348815918, 0.08627080917358398, 0.08161306381225586, 0.08599114418029785, 0.0820152759552002, 0.11470603942871094, 0.06221485137939453, 0.09547901153564453, 0.0600130558013916, 0.1179499626159668, 0.08160090446472168, 0.49130916595458984, 0.08518600463867188, 0.27837681770324707, 0.1450791358947754, 0.06717801094055176, 0.1546468734741211, 0.3285350799560547, 0.10713481903076172, 0.06181192398071289, 0.1759319305419922, 0.08117485046386719, 0.08426403999328613, 0.09123706817626953, 0.4773690700531006, 0.2888178825378418, 0.2690548896789551, 0.1669161319732666, 0.18816328048706055, 0.26935887336730957, 0.1830883026123047, 0.07987713813781738, 0.09221982955932617, 0.1737990379333496, 0.37979984283447266, 0.20008301734924316, 0.06275105476379395, 0.10225820541381836, 0.062196969985961914, 0.09132504463195801, 0.06069302558898926, 0.08054327964782715, 0.06094002723693848, 0.08056426048278809, 0.06071901321411133, 0.23219513893127441, 0.06011533737182617, 0.13025999069213867, 0.06653690338134766, 0.0902557373046875, 0.1719670295715332, 0.08370304107666016, 0.0803830623626709, 0.08186197280883789, 0.0847930908203125, 0.061953067779541016, 0.09094619750976562, 0.062048912048339844, 0.3360769748687744, 0.06208372116088867, 0.16088485717773438, 0.06235003471374512, 0.26474809646606445, 0.06575679779052734, 0.1872551441192627, 0.25904202461242676, 0.08329224586486816, 0.06174206733703613, 0.17357110977172852, 0.0698540210723877, 0.08186078071594238, 0.0865778923034668, 0.08048486709594727, 0.1195831298828125, 0.06084394454956055, 0.13030123710632324, 0.09004497528076172, 0.07262516021728516, 0.2823789119720459, 0.0748140811920166, 0.08040714263916016, 0.08369612693786621, 0.19254517555236816, 0.07010293006896973, 0.08305120468139648, 0.08499383926391602, 0.0844261646270752, 0.0835263729095459, 0.07877588272094727, 0.07989192008972168, 0.08180809020996094, 0.08228135108947754, 0.18494796752929688, 0.07700300216674805, 0.06324386596679688, 0.07552576065063477, 0.08247089385986328, 0.08610296249389648, 0.08397507667541504, 0.07955098152160645, 0.08388805389404297, 0.07370305061340332, 0.06581711769104004, 0.1544020175933838, 0.0633997917175293, 0.1611499786376953, 0.0852820873260498, 0.06926107406616211, 0.05982065200805664, 0.2865891456604004, 0.06803607940673828, 0.24300622940063477, 0.062277793884277344, 0.2030329704284668, 0.07157492637634277, 0.061061859130859375, 0.14815092086791992, 0.06937313079833984, 0.06973385810852051, 0.06169390678405762, 0.09404397010803223, 0.060897111892700195, 0.08742403984069824, 0.14316606521606445, 0.19893693923950195, 0.19124698638916016, 0.060176849365234375, 0.09557819366455078, 0.06093788146972656, 0.21346211433410645, 0.23909235000610352, 0.061444997787475586, 0.08829522132873535, 0.40245795249938965, 0.06175732612609863, 0.28315091133117676, 0.06117606163024902, 0.3432180881500244, 0.07162594795227051, 0.5101101398468018]"
3,0.3,1,63.812217712402344,76.58394631523879,281,0,"[0.06357288360595703, 0.13380098342895508, 0.11338591575622559, 0.06441187858581543, 0.12624216079711914, 0.0951070785522461, 0.07999897003173828, 0.07837486267089844, 0.08004093170166016, 0.07925295829772949, 0.07178115844726562, 0.08150792121887207, 0.06722688674926758, 0.15291213989257812, 0.06541919708251953, 0.1803293228149414, 0.06326508522033691, 0.08474898338317871, 0.11158299446105957, 0.11948585510253906, 0.06386399269104004, 0.06734895706176758, 0.06403207778930664, 0.07007670402526855, 0.06395602226257324, 0.1457672119140625, 0.1434040069580078, 0.06398797035217285, 0.13050317764282227, 0.06672310829162598, 0.13196420669555664, 0.3241558074951172, 0.4669990539550781, 0.09235715866088867, 0.18346524238586426, 0.06392598152160645, 0.14454388618469238, 0.06701898574829102, 0.09894514083862305, 0.06252026557922363, 0.12310504913330078, 0.06366300582885742, 0.22724604606628418, 0.06632590293884277, 0.10237312316894531, 0.06401705741882324, 0.08298397064208984, 0.148331880569458, 0.06431293487548828, 0.09927606582641602, 0.06714487075805664, 0.06969475746154785, 0.06738591194152832, 0.10208511352539062, 0.06740307807922363, 0.06894803047180176, 0.07048511505126953, 0.06396794319152832, 0.0696401596069336, 0.06300187110900879, 0.12685823440551758, 0.06392502784729004, 0.07378411293029785, 0.06337094306945801, 0.09330368041992188, 0.06285285949707031, 0.11813712120056152, 0.06295609474182129, 0.0893101692199707, 0.06300616264343262, 0.11193203926086426, 0.06466817855834961, 0.08798480033874512, 0.06546592712402344, 0.10426998138427734, 0.0653691291809082, 0.0633840560913086, 0.12465929985046387, 0.06410026550292969, 0.0948190689086914, 0.06404519081115723, 0.09926700592041016, 0.15906620025634766, 0.06360483169555664, 0.07165384292602539, 0.07680678367614746, 0.0777440071105957, 0.08172798156738281, 0.07893800735473633, 0.0752859115600586, 0.07778096199035645, 0.08185100555419922, 0.08126401901245117, 0.07713484764099121, 0.06377482414245605, 0.07049083709716797, 0.06418108940124512, 0.13508200645446777, 0.06561088562011719, 0.1556098461151123, 0.08462190628051758, 0.07505202293395996, 0.07626175880432129, 0.13993406295776367, 0.1020498275756836, 0.06397175788879395, 0.13820314407348633, 0.06536102294921875, 0.23671507835388184, 0.06550717353820801, 0.17347502708435059, 0.0653839111328125, 0.15479707717895508, 0.07768082618713379, 0.0741269588470459, 0.06400895118713379, 0.06510591506958008, 0.1272730827331543, 0.06688523292541504, 0.148939847946167, 0.08016204833984375, 0.06826019287109375, 0.06426024436950684, 0.12122297286987305, 0.11745405197143555, 0.06382107734680176, 0.11707496643066406, 0.06408500671386719, 0.15899968147277832, 0.1823570728302002, 0.07895970344543457, 0.06307291984558105, 0.15562176704406738, 0.06705188751220703, 0.177811861038208, 0.06422901153564453, 0.13002300262451172, 0.07838582992553711, 0.08202695846557617, 0.09064102172851562, 0.06518983840942383, 0.1427903175354004, 0.0661611557006836, 0.0635688304901123, 0.12840509414672852, 0.06370401382446289, 0.1552567481994629, 0.06411600112915039, 0.11772799491882324, 0.1149749755859375, 0.09355378150939941, 0.09489798545837402, 0.06247711181640625, 0.12951302528381348, 0.06365108489990234, 0.15070319175720215, 0.06368303298950195, 0.08726620674133301, 0.06387901306152344, 0.11818289756774902, 0.06783485412597656, 0.11208510398864746, 0.0641181468963623, 0.21653294563293457, 0.06326675415039062, 0.09060096740722656, 0.06348109245300293, 0.20888304710388184, 0.06426596641540527, 0.16875028610229492, 0.0673978328704834, 0.11738395690917969, 0.06402802467346191, 0.0686500072479248, 0.07008004188537598, 0.09685897827148438, 0.0955350399017334, 0.09870505332946777, 0.07735705375671387, 0.08269500732421875, 0.06613302230834961, 0.0641021728515625, 0.11766290664672852, 0.059255123138427734, 0.11812615394592285, 0.08368992805480957, 0.08784627914428711, 0.05759119987487793, 0.0895237922668457, 0.06255316734313965, 0.061944007873535156, 0.09941768646240234, 0.0578458309173584, 0.10417795181274414, 0.05702090263366699, 0.0924527645111084, 0.09174585342407227, 0.07831501960754395, 0.057656049728393555, 0.09874606132507324, 0.05811715126037598, 0.08005523681640625, 0.16699814796447754, 0.059350013732910156, 0.1044471263885498, 0.05596590042114258, 0.09022402763366699, 0.05653095245361328, 0.12034010887145996, 0.06078004837036133, 0.2627592086791992, 0.08394432067871094, 0.05927300453186035, 0.1432039737701416, 0.058402061462402344, 0.1128849983215332, 0.08873200416564941, 0.0896921157836914, 0.09404492378234863, 0.08626985549926758, 0.09310102462768555, 0.09289193153381348, 0.0893409252166748, 0.19437289237976074, 0.07678389549255371, 0.09770584106445312, 0.09435224533081055, 0.08756184577941895, 0.09245109558105469, 0.07495689392089844, 0.10793805122375488, 0.08922600746154785, 0.08660888671875, 0.05748105049133301, 0.11381077766418457, 0.055443763732910156, 0.13376522064208984, 0.06824707984924316, 0.1920468807220459, 0.18349003791809082, 0.05748867988586426, 0.2781670093536377, 0.19383811950683594, 0.0836639404296875, 0.29186201095581055, 0.29275989532470703, 0.07873201370239258, 0.9723978042602539, 0.2368171215057373, 0.264406681060791, 0.21443605422973633, 0.29105091094970703, 0.39586305618286133, 0.27039313316345215, 0.32071495056152344, 0.2906210422515869, 0.2910940647125244, 0.3938779830932617, 0.284412145614624, 0.3025631904602051, 0.2847769260406494, 0.19504117965698242, 0.4009242057800293, 0.25141215324401855, 0.31253600120544434, 0.31335997581481934, 0.2720670700073242, 0.260148286819458, 0.21950984001159668, 0.3436300754547119, 0.2405099868774414, 0.19369196891784668, 0.2633657455444336, 0.23594212532043457, 0.18065309524536133, 0.27814602851867676, 0.21178102493286133, 0.1878979206085205, 0.18155193328857422]"
